,county_state,total_cases,total_fatalities,death_rate,total_tests,race_pop,race_pop_hispanic_or_latino_of_any_race,race_pop_white_alone,race_pop_black_or_african_american_alone,race_pop_american_indian_and_alaska_native_alone,race_pop_asian_alone,race_pop_native_hawaiian_and_other_pacific_islander_alone,race_pop_some_other_race_alone,race_pop_two_or_more_races,sex_age_pop,sex_age_pop_male,sex_age_pop_female,sex_age_pop_under_5,sex_age_pop_5_to_9,sex_age_pop_10_to_14,sex_age_pop_15_to_19,sex_age_pop_20_to_24,sex_age_pop_25_to_34,sex_age_pop_35_to_44,sex_age_pop_45_to_54,sex_age_pop_55_to_59,sex_age_pop_60_to_64,sex_age_pop_65_to_74,sex_age_pop_75_to_84,sex_age_pop_85_and_over,sex_age_median_age_in_years,sq_mi,obes_percent,health_ins_noninst_pop,health_ins_noninst_pop_cov_yes,health_ins_noninst_pop_private,health_ins_noninst_pop_public,health_ins_noninst_pop_cov_no,inc_hhlds,inc_hhlds_less_than_10_000,inc_hhlds_10_000_to_14_999,inc_hhlds_15_000_to_24_999,inc_hhlds_25_000_to_34_999,inc_hhlds_35_000_to_49_999,inc_hhlds_50_000_to_74_999,inc_hhlds_75_000_to_99_999,inc_hhlds_100_000_to_149_999,inc_hhlds_150_000_to_199_999,inc_hhlds_200_000_or_more,inc_med_hhld_inc_dol,inc_mean_hhld_inc_dol,inc_per_capita_inc_dol,inc_med_earn_male_full_yr_workers_dol,inc_med_earn_female_full_yr_workers_dol,deaths_per_100_cases,cases_per_100_people,tests_per_100_people,pop_density,covid_severity,inc_hhlds_less_than_25_000,inc_hhlds_25_000_to_49_999,inc_hhlds_less_than_99_999,inc_hhlds_100_000_or_more,inc_hhlds_less_than_49_999,inc_hhlds_50_000_to_99_999,race_pop_other,race_pop_minority,sex_age_pop_0_to_44,sex_age_pop_45_to_74,sex_age_pop_75_and_over,sex_age_pop_0_to_64,sex_age_pop_65_and_over,sex_age_pop_0_to_35,sex_age_pop_35_to_59,sex_age_pop_60_to_84,percent_race_pop_hispanic_or_latino_of_any_race,percent_race_pop_white_alone,percent_race_pop_black_or_african_american_alone,percent_race_pop_american_indian_and_alaska_native_alone,percent_race_pop_asian_alone,percent_race_pop_native_hawaiian_and_other_pacific_islander_alone,percent_race_pop_some_other_race_alone,percent_race_pop_two_or_more_races,percent_sex_age_pop_male,percent_sex_age_pop_female,percent_sex_age_pop_under_5,percent_sex_age_pop_5_to_9,percent_sex_age_pop_10_to_14,percent_sex_age_pop_15_to_19,percent_sex_age_pop_20_to_24,percent_sex_age_pop_25_to_34,percent_sex_age_pop_35_to_44,percent_sex_age_pop_45_to_54,percent_sex_age_pop_55_to_59,percent_sex_age_pop_60_to_64,percent_sex_age_pop_65_to_74,percent_sex_age_pop_75_to_84,percent_sex_age_pop_85_and_over,percent_health_ins_noninst_pop_cov_yes,percent_health_ins_noninst_pop_cov_no,percent_inc_hhlds_less_than_10_000,percent_inc_hhlds_10_000_to_14_999,percent_inc_hhlds_15_000_to_24_999,percent_inc_hhlds_25_000_to_34_999,percent_inc_hhlds_35_000_to_49_999,percent_inc_hhlds_50_000_to_74_999,percent_inc_hhlds_75_000_to_99_999,percent_inc_hhlds_100_000_to_149_999,percent_inc_hhlds_150_000_to_199_999,percent_inc_hhlds_200_000_or_more,percent_inc_hhlds_less_than_25_000,percent_inc_hhlds_25_000_to_49_999,percent_inc_hhlds_less_than_99_999,percent_inc_hhlds_100_000_or_more,percent_inc_hhlds_less_than_49_999,percent_inc_hhlds_50_000_to_99_999,percent_race_pop_other,percent_race_pop_minority,percent_sex_age_pop_0_to_44,percent_sex_age_pop_45_to_74,percent_sex_age_pop_75_and_over,percent_sex_age_pop_0_to_64,percent_sex_age_pop_65_and_over,percent_sex_age_pop_0_to_35,percent_sex_age_pop_35_to_59,percent_sex_age_pop_60_to_84,County,county
90,"Vermilion County, Illinois",1718,10,0.005820721769,36715,78407,3877,61549,10885,211,743,12,17,1113,78407,38967,39440,5142,5216,5152,4966,4621,9354,8919,9807,5857,4997,8059,4551,1766,40.3,898.29,0.109,75825,71169,47669,34968,4656,31180,2789,1747,3866,3557,4782,6046,3612,3127,1103,551,45384,59615,24272,45481,35461,0.5820721769,2.191130894,46.82617623,87.28472988,2,8402,8339,26399,4230,16741,9658,1353,16858,43370,28720,6317,64031,14376,34451,24583,17607,0.04944711569,0.7849936868,0.1388268905,0.002691086255,0.009476194728,0.0001530475595,0.000216817376,0.01419516115,0.4969836877,0.5030163123,0.06558087926,0.06652467254,0.06570841889,0.06333618172,0.05893606438,0.1193005727,0.1137525986,0.125078118,0.07469996301,0.06373155458,0.1027841902,0.05804328695,0.02252349918,0.93859545,0.06140454995,0.08944836434,0.05602950609,0.123989737,0.1140795382,0.1533675433,0.1939063502,0.1158434894,0.1002886466,0.03537524054,0.01767158435,0.2694676074,0.2674470815,0.8466645285,0.1356638871,0.5369146889,0.3097498396,0.01725611234,0.2150063132,0.5531393881,0.3662938258,0.08056678613,0.8166490237,0.1833509763,0.4393867894,0.3135306797,0.2245590317,Vermilion County,Vermilion
91,"Wabash County, Illinois",226,5,0.02212389381,2984,11573,271,10918,93,14,119,0,0,158,11573,5666,5907,731,638,805,595,656,1317,1298,1467,929,843,1186,738,370,43.6,223.269,0.087,11494,10778,7907,4920,716,4896,303,296,619,525,646,933,778,534,154,108,51432,63491,26850,51086,30730,2.212389381,1.952821222,25.78415277,51.83433437,1,1218,1171,4100,688,2389,1711,172,655,6040,4425,1108,9279,2294,4742,3694,2767,0.02341657306,0.9434027478,0.008035945736,0.001209712261,0.01028255422,0,0,0.01365246695,0.4895878338,0.5104121662,0.06316426164,0.05512831591,0.06955845502,0.05141277111,0.05668366024,0.1137993606,0.1121576082,0.1267605634,0.08027304934,0.07284195973,0.1024799101,0.06376911777,0.03197096691,0.9377066295,0.06229337045,0.0618872549,0.06045751634,0.1264297386,0.1072303922,0.1319444444,0.1905637255,0.1589052288,0.1090686275,0.03145424837,0.02205882353,0.2487745098,0.2391748366,0.8374183007,0.1405228758,0.4879493464,0.3494689542,0.01486217921,0.05659725223,0.5219044327,0.3823554826,0.09574008468,0.8017800052,0.1982199948,0.4097468245,0.3191912209,0.2390909876,Wabash County,Wabash
92,"Warren County, Illinois",496,8,0.01612903226,5446,17338,1631,14455,449,40,448,0,76,239,17338,8353,8985,1080,1039,1042,1516,1354,1754,2064,1970,1351,988,1754,1079,347,39.3,542.376,0.165,17143,16566,12026,6997,577,6690,413,261,751,598,1344,1317,821,796,166,223,49607,66183,26082,45779,36871,1.612903226,2.860768255,31.41077402,31.96675369,2,1425,1942,5505,962,3367,2138,355,2883,9849,6063,1426,14158,3180,7785,5385,3821,0.09407082709,0.8337178452,0.02589687392,0.002307071173,0.02583919714,0,0.004383435229,0.01378475026,0.4817741377,0.5182258623,0.06229092167,0.05992617372,0.06009920406,0.08743799746,0.07809435921,0.1011650709,0.1190448725,0.1136232553,0.07792132887,0.05698465798,0.1011650709,0.0622332449,0.02001384243,0.9663419472,0.03365805285,0.06173393124,0.03901345291,0.1122571001,0.08938714499,0.200896861,0.1968609865,0.1227204783,0.1189835575,0.02481315396,0.03333333333,0.2130044843,0.290284006,0.8228699552,0.1437967115,0.5032884903,0.3195814649,0.02047525666,0.1662821548,0.5680585996,0.3496943131,0.08224708732,0.8165878417,0.1834121583,0.4490137271,0.3105894567,0.2203829738,Warren County,Warren
93,"Washington County, Illinois",307,2,0.00651465798,4053,14155,201,13607,117,18,34,8,2,168,14155,7108,7047,768,919,824,802,699,1634,1655,1926,1228,969,1435,883,413,43.4,562.574,0.061,13951,13452,10769,4666,499,5975,242,193,559,600,879,1190,967,861,282,202,59469,75730,32394,50580,36017,0.651465798,2.168844931,28.63299188,25.16113436,2,994,1479,4630,1143,2473,2157,196,548,7301,5558,1296,11424,2731,5646,4809,3287,0.01419992935,0.9612857647,0.008265630519,0.001271635465,0.0024019781,0.0005651713176,0.0001412928294,0.01186859767,0.5021547156,0.4978452844,0.05425644649,0.0649240551,0.05821264571,0.05665842458,0.04938184387,0.1154362416,0.1169198163,0.1360649947,0.08675379724,0.06845637584,0.1013776051,0.06238078418,0.02917696927,0.9642319547,0.0357680453,0.04050209205,0.03230125523,0.09355648536,0.10041841,0.1471129707,0.1991631799,0.1618410042,0.1441004184,0.04719665272,0.03380753138,0.1663598326,0.2475313808,0.7748953975,0.1912970711,0.4138912134,0.3610041841,0.01384669728,0.03871423525,0.5157894737,0.3926527729,0.09155775344,0.8070646415,0.1929353585,0.3988696574,0.3397386083,0.2322147651,Washington County,Washington
94,"Wayne County, Illinois",482,12,0.02489626556,5619,16487,81,15872,290,33,43,0,0,168,16487,8141,8346,1033,883,1201,945,866,1850,1827,2080,1213,1155,1869,1023,542,43.3,713.883,0.186,16435,15192,10806,7147,1243,7075,390,462,751,816,1134,1571,946,707,163,135,49764,60785,26362,43619,35259,2.489626556,2.923515497,34.08139746,23.09482086,2,1603,1950,6070,870,3553,2517,201,615,8605,6317,1565,13053,3434,6778,5120,4047,0.004912961727,0.9626978832,0.01758961606,0.002001577,0.002608115485,0,0,0.01018984655,0.4937829805,0.5062170195,0.06265542549,0.05355734821,0.07284527203,0.05731788682,0.05252623279,0.1122096197,0.1108145812,0.1261600049,0.07357311821,0.070055195,0.1133620428,0.062048887,0.03287438588,0.9243687253,0.07563127472,0.05512367491,0.06530035336,0.1061484099,0.115335689,0.1602826855,0.22204947,0.1337102473,0.09992932862,0.02303886926,0.01908127208,0.2265724382,0.2756183746,0.85795053,0.1229681979,0.5021908127,0.3557597173,0.01219142355,0.03730211682,0.5219263662,0.3831503609,0.09492327288,0.7917146843,0.2082853157,0.411111785,0.3105477043,0.2454661248,Wayne County,Wayne
95,"White County, Illinois",269,4,0.01486988848,7252,14025,198,13537,101,5,51,4,2,127,14025,6882,7143,810,936,811,775,699,1597,1523,1788,1155,911,1535,952,533,44.1,494.787,0.064,13688,12934,8951,6237,754,6082,502,324,734,625,970,1260,864,467,238,98,47773,58877,25859,49589,32588,1.486988848,1.918003565,51.70766488,28.3455305,1,1560,1595,5279,705,3155,2124,138,488,7151,5389,1485,11005,3020,5628,4466,3398,0.01411764706,0.9652049911,0.007201426025,0.0003565062389,0.003636363636,0.0002852049911,0.0001426024955,0.009055258467,0.4906951872,0.5093048128,0.0577540107,0.06673796791,0.05782531194,0.05525846702,0.04983957219,0.1138680927,0.1085918004,0.127486631,0.08235294118,0.06495543672,0.1094474153,0.06787878788,0.03800356506,0.9449152542,0.05508474576,0.08253863861,0.05327195002,0.1206839855,0.1027622493,0.1594870109,0.2071686945,0.1420585334,0.07678395265,0.03913186452,0.01611312068,0.2564945742,0.2622492601,0.8679710622,0.1159158172,0.5187438343,0.3492272279,0.009839572193,0.03479500891,0.5098752228,0.3842424242,0.1058823529,0.7846702317,0.2153297683,0.4012834225,0.3184313725,0.2422816399,White County,White
96,"Whiteside County, Illinois",1400,27,0.01928571429,20122,56396,6687,47787,900,52,269,44,72,585,56396,27799,28597,3213,3426,3697,3609,3156,5966,6456,7327,4150,4163,6058,3402,1773,43.2,684.234,0.135,55523,52805,39020,22250,2718,23346,1042,941,2649,2640,3652,4723,3282,2693,931,793,53828,69695,29167,49251,33038,1.928571429,2.482445564,35.67983545,82.42209537,2,4632,6292,18929,3624,10924,8005,753,8609,29523,21698,5175,45163,11233,23067,17933,13623,0.1185722392,0.8473473296,0.01595857862,0.0009220512093,0.004769841833,0.0007801971771,0.00127668629,0.0103730761,0.4929250301,0.5070749699,0.05697212568,0.06074898929,0.06555429463,0.06399390028,0.0559614157,0.1057876445,0.114476204,0.1299205617,0.0735867792,0.07381729201,0.1074189659,0.06032342719,0.03143839989,0.9510473137,0.04895268627,0.04463291356,0.04030669065,0.1134669751,0.1130814701,0.1564293669,0.2023044633,0.1405808276,0.1153516662,0.03987835175,0.03396727491,0.1984065793,0.269510837,0.8108027071,0.155230018,0.4679174163,0.3428852908,0.01335201078,0.1526526704,0.5234945741,0.3847435988,0.09176182708,0.800819207,0.199180793,0.4090183701,0.3179835449,0.2415596851,Whiteside County,Whiteside
97,"Will County, Illinois",18356,427,0.02326214862,275472,688697,117522,442248,75872,559,36393,140,836,15127,688697,341816,346881,41129,47526,54724,52458,44598,80263,95837,105054,45491,37967,51064,23314,9272,37.6,835.883,0.091,681426,643207,535596,174150,38219,227848,7387,4798,13631,15322,22326,39146,31996,47952,24151,21139,83504,102746,35259,66607,47342,2.326214862,2.665323067,39.99901263,823.915548,2,25816,37648,134606,72103,63464,71142,16662,246449,416535,239576,32586,605047,83650,320698,246382,112345,0.1706439842,0.6421517736,0.1101674612,0.0008116777044,0.05284326779,0.0002032824304,0.001213886513,0.02196466661,0.496322766,0.503677234,0.05972002201,0.06900857707,0.07946019803,0.07616992669,0.06475707024,0.1165432694,0.1391569878,0.1525402318,0.06605372174,0.05512874312,0.07414581449,0.03385233274,0.01346310496,0.9439132055,0.05608679446,0.03242073663,0.02105789825,0.05982497103,0.06724658544,0.09798637688,0.1718075208,0.1404269513,0.2104560935,0.1059961027,0.09277676346,0.1133036059,0.1652329623,0.5907710403,0.3164521962,0.2785365682,0.3122344721,0.02419351326,0.3578482264,0.6048160512,0.3478685111,0.0473154377,0.8785387478,0.1214612522,0.4656590634,0.3577509413,0.1631268903,Will County,Will
98,"Williamson County, Illinois",1883,59,0.03133297929,31868,67299,1749,60494,2759,146,744,0,33,1374,67299,33607,33692,3986,3885,4491,3608,3802,8670,8651,8869,4705,4446,7022,3785,1379,40.9,420.181,0.113,65328,61574,43556,27639,3754,27089,1908,1694,3201,2993,3953,5021,3263,3488,895,673,49053,64486,26756,51049,36683,3.133297929,2.797961337,47.35285814,160.1666901,2,6803,6946,22033,4383,13749,8284,1553,6805,37093,25042,5164,55113,12186,28442,22225,15253,0.02598849909,0.8988840845,0.0409961515,0.002169423023,0.01105514198,0,0.0004903490394,0.02041635091,0.4993684899,0.5006315101,0.05922822033,0.05772745509,0.06673204654,0.05361149497,0.05649415296,0.1288280658,0.1285457436,0.1317850191,0.06991188576,0.06606338876,0.104340332,0.05624154891,0.02049064622,0.9425361254,0.0574638746,0.07043449371,0.06253460814,0.1181660453,0.1104876518,0.1459263908,0.1853519879,0.1204547972,0.1287607516,0.03303924102,0.02484403263,0.2511351471,0.2564140426,0.8133559747,0.1617999926,0.5075491897,0.305806785,0.02307612297,0.1011159155,0.5511671793,0.3721006256,0.07673219513,0.8189274729,0.1810725271,0.4226214357,0.3302426485,0.2266452696,Williamson County,Williamson
99,"Winnebago County, Illinois",10183,180,0.01767651969,133444,286174,35640,199283,35871,434,7303,52,368,7223,286174,139748,146426,17976,18416,19374,18446,17533,35563,34184,38383,19588,19285,27170,13678,6578,39.6,513.22,0.095,283046,264500,184149,120183,18546,114608,8273,5764,12315,11758,16138,22096,14845,14121,5385,3913,52743,69030,28250,51692,38230,1.767651969,3.558324656,46.63037173,557.6049258,3,26352,27896,91189,19506,54248,36941,8077,86891,161492,104426,20256,238748,47426,127308,92155,60133,0.1245396158,0.6963700406,0.125346817,0.001516559855,0.02551943922,0.0001817076324,0.001285930937,0.02523988902,0.4883322734,0.5116677266,0.06281493078,0.0643524569,0.06770007059,0.06445728822,0.06126692152,0.1242705487,0.1194518021,0.1341246934,0.06844786738,0.06738907098,0.09494223794,0.04779609608,0.0229860155,0.9344770815,0.06552291854,0.07218518777,0.05029317325,0.1074532319,0.1025931872,0.1408104146,0.1927963144,0.1295284797,0.1232112942,0.04698624878,0.03414246824,0.2299315929,0.2434036018,0.7956599888,0.1701975429,0.4733351948,0.3223247941,0.02822408744,0.3036299594,0.5643140187,0.3649038697,0.07078211158,0.8342756505,0.1657243495,0.4448622167,0.3220243628,0.210127405,Winnebago County,Winnebago
100,"Woodford County, Illinois",618,14,0.02265372168,16973,38817,695,37095,240,10,204,0,0,573,38817,19343,19474,2384,2577,2911,2704,2266,4081,4651,5161,2800,2721,3502,1926,1133,40,527.781,0.096,38239,36809,31316,11348,1430,14566,461,530,955,958,1789,3024,2293,2436,1243,877,71867,91250,35104,62038,41435,2.265372168,1.592085942,43.7256872,73.54755097,1,1946,2747,10010,3679,4693,5317,583,1722,21574,14184,3059,32256,6561,16923,12612,8149,0.01790452637,0.9556379937,0.006182858026,0.0002576190844,0.005255429322,0,0,0.01476157354,0.498312595,0.501687405,0.06141638973,0.06638843806,0.07499291548,0.06966020043,0.05837648453,0.1051343484,0.1198186362,0.1329572095,0.07213334364,0.07009815287,0.09021820336,0.04961743566,0.02918824226,0.9626036246,0.03739637543,0.03164904572,0.03638610463,0.06556364136,0.06576960044,0.1228202664,0.2076067555,0.1574213923,0.1672387752,0.0853357133,0.0602087052,0.1335987917,0.1885898668,0.6872168063,0.2525744885,0.3221886585,0.3650281477,0.01501919262,0.04436200634,0.5557874127,0.3654069093,0.07880567792,0.8309761187,0.1690238813,0.4359687766,0.3249091893,0.2099337919,Woodford County,Woodford
101,"Cook County, Illinois",175586,5421,0.03087375987,2731444,5223719,1314232,2217734,1213706,5210,372825,1184,10132,88696,5223719,2534640,2689079,327844,317203,322294,318152,351197,853319,704675,668857,333851,301597,409962,217767,97001,36.6,944.935,0.089,5177243,4684990,3333269,1799218,492253,1963070,150136,82860,185110,169860,227406,318622,234678,289976,136558,167864,62088,91216,35575,54867,47704,3.087375987,3.361321694,52.28925982,5528.125215,3,418106,397266,1368672,426534,815372,553300,105222,3005985,3194684,1714267,314768,4498989,724730,2490009,1707383,929326,0.251589337,0.4245507846,0.2323451931,0.0009973737102,0.07137156497,0.0002266584401,0.001939614286,0.01697947382,0.4852175241,0.5147824759,0.06276065003,0.06072359558,0.06169818859,0.06090526692,0.06723121975,0.1633546904,0.1348991016,0.1280423009,0.06391059703,0.05773606888,0.07848086775,0.04168811531,0.01856933729,0.9049198579,0.09508014208,0.07648020702,0.04220939651,0.09429617894,0.08652773462,0.115842023,0.1623080175,0.1195464247,0.147715568,0.06956348984,0.08551095987,0.2129857825,0.2023697576,0.6972099823,0.2172790578,0.41535554,0.2818544423,0.02014312026,0.5754492154,0.6115727129,0.3281698346,0.06025745259,0.8612616797,0.1387383203,0.4766736113,0.3268519995,0.1779050519,Cook County,Cook
