county_name,total_cases,total_fatalities,death_rate,sex_age_median_age_in_years,health_ins_noninst_pop_private,health_ins_noninst_pop_public,inc_med_hhld_inc_dol,inc_mean_hhld_inc_dol,inc_per_capita_inc_dol,inc_med_earn_workers_dol,inc_med_earn_male_full_yr_workers_dol,inc_med_earn_female_full_yr_workers_dol,pop_density,percent_race_pop_hispanic_or_latino_of_any_race,percent_race_pop_white_alone,percent_race_pop_black_or_african_american_alone,percent_race_pop_american_indian_and_alaska_native_alone,percent_race_pop_asian_alone,percent_race_pop_native_hawaiian_and_other_pacific_islander_alone,percent_race_pop_some_other_race_alone,percent_race_pop_two_or_more_races,percent_sex_age_pop_male,percent_sex_age_pop_female,percent_sex_age_pop_under_5,percent_sex_age_pop_5_to_9,percent_sex_age_pop_10_to_14,percent_sex_age_pop_15_to_19,percent_sex_age_pop_20_to_24,percent_sex_age_pop_25_to_34,percent_sex_age_pop_35_to_44,percent_sex_age_pop_45_to_54,percent_sex_age_pop_55_to_59,percent_sex_age_pop_60_to_64,percent_sex_age_pop_65_to_74,percent_sex_age_pop_75_to_84,percent_sex_age_pop_85_and_over,percent_health_ins_noninst_pop_cov_yes,percent_health_ins_noninst_pop_cov_no,percent_inc_hhlds_less_than_10_000,percent_inc_hhlds_10_000_to_14_999,percent_inc_hhlds_15_000_to_24_999,percent_inc_hhlds_25_000_to_34_999,percent_inc_hhlds_35_000_to_49_999,percent_inc_hhlds_50_000_to_74_999,percent_inc_hhlds_75_000_to_99_999,percent_inc_hhlds_100_000_to_149_999,percent_inc_hhlds_150_000_to_199_999,percent_inc_hhlds_200_000_or_more
trinity,205.0,7,0.03414634146341464,48.7,6851,6900,40407,51359,22265,27352,45856,31094,20.99893772962408,0.09746722492964514,0.7859839384995538,0.0904660580685016,0.0032946667581851877,0.010089916946942137,0.0,0.0,0.012698194797172078,0.481227263367424,0.5187727366325761,0.04612533461459263,0.06541286292813507,0.05889216830256022,0.05614661267073924,0.04035966778776855,0.09225066922918526,0.09787905827441827,0.12464822568467293,0.06410872400302013,0.08799505799986272,0.14908367080787974,0.09245658590157182,0.024641361795593383,0.7969377857835666,0.20306221421643345,0.07891179452517742,0.07451841838458939,0.15478202095302468,0.1382223724231159,0.15900642108820548,0.18976005407232172,0.08262926664413653,0.0719837783034809,0.0441027374112876,0.0060831361946603575
tyler,259.0,4,0.015444015444015444,42.7,10689,8536,43936,57233,20439,31179,52351,32454,23.254254156795287,0.07540937848902121,0.7928451804986975,0.11216040193524376,0.0005582433941198362,0.002791216970599181,0.0,0.0004186825455898772,0.015816896166728694,0.5460550800148865,0.4539449199851135,0.04973018235950875,0.05261443989579457,0.0531726832899144,0.06550055824339412,0.07554893933755118,0.12472087830294007,0.10839225902493488,0.11378861183475995,0.07354856717528843,0.0685243766282099,0.1226274655749907,0.0682917752139933,0.02353926311871976,0.8499227778665388,0.15007722213346114,0.07264957264957267,0.07877492877492878,0.12663817663817664,0.1215099715099715,0.1388888888888889,0.1804843304843305,0.12535612535612534,0.1148148148148148,0.029059829059829064,0.011823361823361824
upshur,467.0,12,0.02569593147751606,40.9,24738,13276,50906,66328,24458,29996,46059,30788,69.93207314144567,0.08396085260859967,0.8049498393387132,0.08261178836861341,0.007211361573744756,0.005862297333758493,0.0,0.0048811597046775745,0.010522701071892859,0.4960631852633128,0.5039368147366872,0.062498466972454564,0.07115700654909367,0.0669135863033187,0.06686452942186465,0.055875787976158366,0.10711570065490936,0.11582329711300253,0.13203659643356472,0.07986460300718683,0.06774755328803747,0.10037037945497804,0.057862591675047224,0.015869901150383867,0.8309838144253002,0.16901618557469975,0.06718438301510403,0.055072670276432034,0.1023795953263038,0.10522941008834426,0.16450555713878598,0.17846964947278424,0.1347249928754631,0.13009404388714735,0.02956682815616985,0.032772869763465384
upton,27.0,3,0.1111111111111111,37.2,2467,933,52257,66849,26183,33393,51375,33611,2.9275216845253005,0.5055035773252614,0.4196477710511833,0.06521739130434782,0.001375894331315355,0.006879471656576775,0.0,0.001375894331315355,0.0,0.5071546505228398,0.4928453494771601,0.0938359933957072,0.06576774903687396,0.08723170060539351,0.07264722069345074,0.0445789763346175,0.11502476609796368,0.12548156301596036,0.12300495321959272,0.0682443588332416,0.05393505778756191,0.08447991194276279,0.04925701706108971,0.01651073197578426,0.8708414872798435,0.12915851272015655,0.0950191570881226,0.03601532567049808,0.11417624521072794,0.10727969348659004,0.12260536398467432,0.1900383141762452,0.1103448275862069,0.1310344827586207,0.049808429118773936,0.04367816091954023
uvalde,824.0,36,0.043689320388349516,33.9,13464,10120,41752,53379,19092,22076,37407,25009,17.403592064286777,0.7126143137472695,0.2674293753933874,0.003184123810581658,0.003961642415491132,0.010033692472879413,0.0,0.00018512347735939868,0.002591728683031582,0.4843940908586027,0.5156059091413974,0.07427153911659076,0.07541930467621903,0.07449368728942203,0.08056573734681033,0.07234625495205302,0.12999370580176978,0.1144063090081084,0.1058536043541042,0.046910289162871634,0.05783257432707616,0.09478322040801214,0.06035025361916399,0.012773519937798513,0.7867730042886164,0.21322699571138365,0.07151906023263849,0.09812276862835426,0.14603247725440516,0.1189680985834389,0.15536105032822758,0.16722330991592768,0.11562823908787286,0.08533916849015317,0.027870551652654608,0.013935275826327306
val verde,2431.0,124,0.051007815713698064,31.7,25159,16463,45521,62212,20881,25695,42405,29106,15.590110501629699,0.8176311012299345,0.1552613865829033,0.012462520651885696,0.0013054031452057028,0.005813123380994146,0.0006323046484590124,0.0,0.006894160360617619,0.5083933342851898,0.4916066657148102,0.08550390601097355,0.07234788993819732,0.08213841352724009,0.07691680094641729,0.08415770901748018,0.14322720133803826,0.11628286454402675,0.10985783343871744,0.03799946967997226,0.050951516511310094,0.0780182348501846,0.04118138984641116,0.021416770351031063,0.8139419445343693,0.18605805546563076,0.10629334370341564,0.054637371184133775,0.10259900187957742,0.12755201244409878,0.14621816060664986,0.16404173958130794,0.10914511633936094,0.13844059887225355,0.025730766737960983,0.02534188865124117
van zandt,662.0,26,0.03927492447129909,42.9,31896,20363,51935,69340,26151,30777,45337,35293,64.52669583154317,0.1055952030606239,0.8408254855797528,0.02617348440258976,0.0054811653914067105,0.004929370217775161,0.0007173337257210124,0.0,0.016277957622130666,0.4896078575632725,0.5103921424367275,0.055731312536786336,0.06145158917010006,0.07085050029429077,0.06880885815185403,0.05216303708063567,0.10311212477928193,0.11317319011183047,0.1320997645673926,0.06776044732195409,0.07366465567981166,0.11674146556798115,0.06658328428487345,0.01785977045320777,0.8280002233763333,0.17199977662366672,0.05674228906449146,0.05047157787407596,0.12444557736426205,0.10415498343104766,0.1426459342340046,0.20219219984705586,0.12087687993882232,0.12592403772622993,0.039663522814172826,0.03288299770583737
victoria,4224.0,97,0.022964015151515152,35.7,57304,28877,55631,76886,28576,30793,51404,32818,104.26184608199013,0.4646406436881592,0.4504512340980754,0.056594541698379915,0.0016853321735348485,0.01088398390779602,0.0,0.0017940632815048386,0.013950201152549744,0.489279112754159,0.5107208872458411,0.07141459171468957,0.06927258888768077,0.07316516255300641,0.06878329890181581,0.06686963140154398,0.13867565510492552,0.11866913123844733,0.11671197129498748,0.06130259867348047,0.0610525171251495,0.08875720343590301,0.043090138088507125,0.022235511579863,0.8416180140955021,0.15838198590449806,0.06563421828908554,0.04360250737463127,0.10364429695181908,0.09789823008849556,0.14045599803343167,0.16801868239921336,0.1264749262536873,0.1554203539823009,0.052851524090462135,0.04599926253687316
walker,3854.0,62,0.01608718214841723,35.4,42049,14108,41855,56197,17789,26533,40050,36918,91.22289351739686,0.1787416653853143,0.5662645549979731,0.229147737597674,0.003578467688952879,0.012734312752484659,0.00013978389409972182,0.00022365423055955487,0.009169823452941752,0.5820880918100616,0.4179119081899384,0.04361257495911322,0.043444834286193536,0.04136205426410769,0.07675533625015726,0.14882791204797385,0.13999356994087142,0.13705810816477726,0.13561833405555013,0.06104362655334852,0.05043402899117964,0.07264568976362544,0.03171696557122688,0.0174869651518752,0.8659637758963618,0.13403622410363825,0.15085967831392125,0.06267332224070993,0.10644296542799038,0.10339249399149564,0.15062858199297466,0.1494268811240525,0.11841375485302275,0.10431687927528194,0.03526529857644666,0.018580144204104268
waller,951.0,17,0.017875920084121977,29.0,30369,13242,57654,78075,24495,27024,44726,32173,97.37657718029287,0.2981375157540961,0.43153219837157664,0.24450357092844135,0.0006201612419228999,0.008562226178806491,0.00048012483245643865,0.0009602496649128773,0.015203953027787225,0.4975093524316322,0.5024906475683678,0.06743753375877727,0.07609978594434554,0.06411667033428692,0.10800808210134637,0.13211434973093006,0.1167103446896193,0.10070618360773803,0.11020865425010502,0.0583351671434573,0.05109328425390602,0.0739592293996439,0.03062796327045032,0.010582751515394005,0.8001688204674721,0.19983117953252807,0.05416357128385224,0.04369554940230972,0.10913757006821098,0.10224893631390558,0.136827176335517,0.1646518538529074,0.11933544944958464,0.15445397447153372,0.05524414128452759,0.06024177753765113
ward,157.0,1,0.006369426751592357,33.2,7216,3169,64630,75278,26570,39173,60592,36077,13.865436098242824,0.5291731399965476,0.40773347143103744,0.046003797686863454,0.004747108579319869,0.005782841360262385,0.0,0.0,0.0065596409459692745,0.5061280856205765,0.4938719143794234,0.07319178318660452,0.0783704470913171,0.07785258070084584,0.0709476954945624,0.07526324874848955,0.1396513032970827,0.12169860176074572,0.11349905057828412,0.056102192301053004,0.055670636975660284,0.07716209218021751,0.04514068703607803,0.01544968064905921,0.8232116406726496,0.17678835932735035,0.07937310414560161,0.05232558139534884,0.0955510616784631,0.06774519716885744,0.10288169868554096,0.1807381193124368,0.18250758341759352,0.1423154701718908,0.05030333670374115,0.04625884732052578
washington,692.0,48,0.06936416184971098,41.6,23670,11810,56237,76880,29604,30473,45341,32154,57.59172702355575,0.15757558340039085,0.6427175537418094,0.16585239682722153,0.002270375905276469,0.01698471088630877,0.0010346016783538338,0.0,0.013564777560639152,0.4960052879641338,0.5039947120358662,0.06130014944246465,0.05529371192091045,0.06736406483503851,0.08802735946660535,0.0616450166685826,0.09621795608690653,0.10782848603287734,0.11547304287849178,0.06558225083342913,0.07322680767904356,0.11185193700425336,0.06069663179675825,0.035492585354638465,0.8840791940018744,0.11592080599812557,0.06372667797431547,0.05225749131734109,0.10847265972053953,0.10685728131814876,0.1194572328567967,0.20289152734027946,0.13019949923269525,0.11905338825619903,0.03989984653905177,0.0571843954446329
webb,14909.0,325,0.021798913408008585,28.6,108913,97148,42293,59917,17326,24028,36910,28115,80.93255407294053,0.9549499546044335,0.03496745119517153,0.002867088398216524,0.0004337390140891665,0.0047601018919107676,0.0001212998937706991,0.0004851995750827964,0.0014151654273248226,0.4885298085299555,0.5114701914700445,0.0975765751526357,0.0877108504592855,0.09548139516932362,0.0890745553256167,0.08043653258740023,0.13399227356434226,0.13075393397610025,0.1117355809345973,0.04469717297732427,0.038904184111184216,0.052684587194406975,0.0254435716569933,0.011508786890789664,0.7188179954703665,0.2811820045296335,0.11991745747294967,0.07241477619842789,0.12294492186969685,0.11425623481176772,0.13767496164759227,0.15957316824827925,0.10016427048968896,0.10936884834168263,0.033913031672979536,0.0297723292469352
wharton,1415.0,58,0.04098939929328622,37.2,23557,13888,49619,70765,26281,29122,43442,31191,38.25527021565141,0.40872662511130897,0.4486775288200043,0.1383119539842603,0.000649803855502876,0.0015402758056364467,0.0,0.00019253447570455584,0.001901277947582489,0.4908425789993021,0.5091574210006979,0.06803687035209742,0.06989001468075377,0.07809679670766048,0.07244109648383913,0.06360857741089264,0.12177805588313158,0.11097205843421336,0.12242785973863445,0.07429424081249549,0.05559432985969049,0.0897451324877861,0.05128637096580106,0.02182859618300402,0.8181663713377187,0.18183362866228125,0.07374147876245411,0.07229942317776612,0.1151678028316728,0.08986628211851075,0.1518091242789722,0.1815023597273204,0.09209491347666493,0.1345700052438385,0.06633455689564761,0.022614053487152598
wheeler,62.0,0,0.0,39.0,3347,1683,49352,65686,26844,30885,47174,32273,5.994381770606098,0.2641371762130609,0.682232761765779,0.025902955125866472,0.002371397300255381,0.0009120758847136082,0.003101058008026268,0.0,0.02134257570229843,0.5187887632251004,0.4812112367748997,0.06968259759211966,0.07989784750091207,0.07150674936154687,0.0556366289675301,0.046151039766508584,0.14283108354615104,0.10981393651951844,0.1063480481576067,0.07825611090842759,0.054724553082816485,0.1054359722728931,0.05198832542867567,0.027727106895293688,0.8032514317384075,0.19674856826159245,0.06344276841171251,0.07453416149068323,0.10603371783496007,0.10248447204968944,0.15971606033717836,0.15483584738243122,0.15039929015084294,0.11357586512866015,0.052351375332741784,0.022626441881100263
wichita,3134.0,31,0.009891512444160817,34.3,75743,40658,46575,62083,23921,25985,41341,31862,210.03706217714,0.1882747424479206,0.6563443535784187,0.09950082689769227,0.006994492406196423,0.020725545828339072,0.00044758682425768867,0.003413797812134913,0.024298654205040283,0.5183283011424843,0.4816716988575157,0.06537043499370344,0.06496836547360756,0.06056835940463366,0.07937459224081689,0.0909359874979138,0.1496988271707961,0.1140587780121076,0.11320912166775406,0.06533250390690194,0.054802834210805805,0.07664355399110895,0.04525937277154865,0.0197772686583016,0.8619008101841948,0.13809918981580502,0.09568100769535567,0.06325206982127589,0.1147421325936894,0.10798523492732164,0.15013242685241185,0.1793706074951513,0.11991407895560052,0.11186419469875497,0.033012867302037494,0.024045379658401284
wilbarger,308.0,3,0.00974025974025974,37.8,8069,4777,48773,59930,24078,27337,40755,28676,13.292191326809114,0.28971021230435456,0.5875561754222842,0.09460715946071596,0.00604370060437006,0.006973500697350071,0.0,0.0020920502092050207,0.013017201301720129,0.4917867658453433,0.5082132341546568,0.05214628854796219,0.05749263908259724,0.07105222377188905,0.07678599101193244,0.05121648845498218,0.1445064311173098,0.11607004494033785,0.1151402448473578,0.08050519138385248,0.057337672400433914,0.10297536029753604,0.05942972260963893,0.015341701534170154,0.8574685534591195,0.1425314465408805,0.050921527645829384,0.08436253087592628,0.13167395021850656,0.10963328899866996,0.1333840015200456,0.20083602508075246,0.1445943378301349,0.09006270188105643,0.03496104883146495,0.019570587117613527
willacy,1202.0,55,0.045757071547420966,33.6,6599,9056,29944,45647,14207,19472,33306,25991,36.83428971995848,0.8812172474027765,0.11087616070607703,0.005929943918359842,9.193711501333089e-05,0.0,0.0,0.0,0.0018847108577732831,0.5369587202353591,0.463041279764641,0.0642640433943183,0.06389629493426496,0.07451503171830468,0.07970947871655787,0.0924427691459042,0.14985749747172933,0.1387331065551163,0.10416475131010387,0.047255677116852066,0.05157672152247862,0.07410131470074469,0.0450951549140388,0.014388158499586284,0.7186728547447417,0.2813271452552582,0.16729776247848538,0.11652323580034425,0.15352839931153184,0.10464716006884682,0.13132530120481928,0.140447504302926,0.08777969018932874,0.06523235800344232,0.021858864027538727,0.011359724612736663
williamson,9137.0,151,0.01652621210462953,36.1,419178,110149,83679,101648,35825,41219,61035,45919,471.2859618469551,0.24311032772546426,0.6007699356995543,0.06043938321661604,0.001643086041927154,0.06381852437212672,0.0006944220454334161,0.002272998935598996,0.027251321963279115,0.4922484664846497,0.5077515335153503,0.06698516479242284,0.07468262445997302,0.07713207489891985,0.0684138527711424,0.05532039229153583,0.13970974676363274,0.1630525730613577,0.13600047053734227,0.05436603631106313,0.049195817530172256,0.07232614309268258,0.030808811950130632,0.012006291539624745,0.9064766478137708,0.09352335218622918,0.02542431074539066,0.019787816015656292,0.04834796342286872,0.06813577943852503,0.10623505041372444,0.17873124506449065,0.15058310539386796,0.2152740423681289,0.09964292662828893,0.08783776050905845
wilson,982.0,28,0.028513238289205704,40.2,32961,13554,72445,89915,30935,36950,57074,43634,59.967526610138904,0.3941034897713598,0.5738204904767833,0.013320054774057014,0.0010996306900701274,0.003900576787418565,0.0009129009502468982,0.0011618739366778706,0.011680982613386449,0.5020332793891863,0.4979667206108137,0.059380057263786874,0.06311465206025146,0.07512759865554587,0.07238889580480518,0.057201543632515874,0.11261878086227645,0.12270218681273083,0.14600190879289596,0.07572928337275406,0.06574961616664593,0.09122785177808207,0.03697248848499938,0.02178513631271007,0.8565628089958555,0.14343719100414448,0.04329962073324905,0.034576485461441216,0.07490518331226295,0.08824273072060683,0.10284450063211126,0.1674462705436157,0.1584070796460177,0.1952591656131479,0.06706700379266751,0.0679519595448799
winkler,136.0,4,0.029411764705882353,32.5,4668,1974,59167,70223,24217,36946,60245,30938,9.27408474578286,0.6009997436554729,0.36029223276083056,0.02037938990002564,0.009997436554729556,0.0,0.0,0.0,0.008331197128941297,0.5097410920276852,0.4902589079723148,0.08318379902589079,0.09151499615483208,0.08279928223532428,0.08946423993847731,0.07023840041015124,0.12099461676493208,0.12496795693411945,0.12073827223788773,0.05652396821327865,0.045629325813893874,0.06049730838246604,0.0376826454755191,0.015765188413227382,0.7848890042840452,0.2151109957159548,0.08242612752721618,0.06065318818040436,0.06998444790046658,0.11119751166407467,0.13841368584758942,0.15902021772939348,0.1547433903576983,0.14968895800933127,0.038102643856920686,0.03576982892690513
wise,881.0,15,0.0170261066969353,38.4,41587,18246,61709,79497,28781,33139,52564,40089,71.4721681037247,0.1902875972709974,0.7714847073748047,0.011742137099893251,0.003991398381781896,0.004347220718142298,0.0017636411454385124,3.094107272699144e-05,0.016352356936214982,0.5016166710499853,0.4983833289500147,0.06655424743575859,0.06776094927211126,0.07060752796299448,0.06754436176302232,0.05854050959946781,0.12407370163523568,0.1200668327170903,0.14188028898961927,0.07319110753569827,0.06277943656306564,0.09277680657188384,0.03873822305419329,0.015486006899859218,0.8223984921071232,0.17760150789287674,0.047509057971014484,0.035778985507246376,0.08573369565217391,0.0938858695652174,0.13401268115942028,0.20009057971014493,0.13754528985507247,0.1721467391304348,0.04583333333333333,0.04746376811594203
