county_state,total_cases,total_fatalities,death_rate,total_tests,race_pop,race_pop_hispanic_or_latino_of_any_race,race_pop_white_alone,race_pop_black_or_african_american_alone,race_pop_american_indian_and_alaska_native_alone,race_pop_asian_alone,race_pop_native_hawaiian_and_other_pacific_islander_alone,race_pop_some_other_race_alone,race_pop_two_or_more_races,sex_age_pop,sex_age_pop_male,sex_age_pop_female,sex_age_pop_under_5,sex_age_pop_5_to_9,sex_age_pop_10_to_14,sex_age_pop_15_to_19,sex_age_pop_20_to_24,sex_age_pop_25_to_34,sex_age_pop_35_to_44,sex_age_pop_45_to_54,sex_age_pop_55_to_59,sex_age_pop_60_to_64,sex_age_pop_65_to_74,sex_age_pop_75_to_84,sex_age_pop_85_and_over,sex_age_median_age_in_years,sq_mi,obes_percent,health_ins_noninst_pop,health_ins_noninst_pop_cov_yes,health_ins_noninst_pop_private,health_ins_noninst_pop_public,health_ins_noninst_pop_cov_no,inc_hhlds,inc_hhlds_less_than_10_000,inc_hhlds_10_000_to_14_999,inc_hhlds_15_000_to_24_999,inc_hhlds_25_000_to_34_999,inc_hhlds_35_000_to_49_999,inc_hhlds_50_000_to_74_999,inc_hhlds_75_000_to_99_999,inc_hhlds_100_000_to_149_999,inc_hhlds_150_000_to_199_999,inc_hhlds_200_000_or_more,inc_med_hhld_inc_dol,inc_mean_hhld_inc_dol,inc_per_capita_inc_dol,inc_med_earn_male_full_yr_workers_dol,inc_med_earn_female_full_yr_workers_dol,deaths_per_100_cases,cases_per_100_people,tests_per_100_people,pop_density,state,covid_severity,inc_hhlds_less_than_25_000,inc_hhlds_25_000_to_49_999,inc_hhlds_less_than_99_999,inc_hhlds_100_000_or_more,inc_hhlds_less_than_49_999,inc_hhlds_50_000_to_99_999,race_pop_other,race_pop_minority,sex_age_pop_0_to_44,sex_age_pop_45_to_74,sex_age_pop_75_and_over,sex_age_pop_0_to_64,sex_age_pop_65_and_over,sex_age_pop_0_to_35,sex_age_pop_35_to_59,sex_age_pop_60_to_84,percent_race_pop_hispanic_or_latino_of_any_race,percent_race_pop_white_alone,percent_race_pop_black_or_african_american_alone,percent_race_pop_american_indian_and_alaska_native_alone,percent_race_pop_asian_alone,percent_race_pop_native_hawaiian_and_other_pacific_islander_alone,percent_race_pop_some_other_race_alone,percent_race_pop_two_or_more_races,percent_sex_age_pop_male,percent_sex_age_pop_female,percent_sex_age_pop_under_5,percent_sex_age_pop_5_to_9,percent_sex_age_pop_10_to_14,percent_sex_age_pop_15_to_19,percent_sex_age_pop_20_to_24,percent_sex_age_pop_25_to_34,percent_sex_age_pop_35_to_44,percent_sex_age_pop_45_to_54,percent_sex_age_pop_55_to_59,percent_sex_age_pop_60_to_64,percent_sex_age_pop_65_to_74,percent_sex_age_pop_75_to_84,percent_sex_age_pop_85_and_over,percent_health_ins_noninst_pop_cov_yes,percent_health_ins_noninst_pop_cov_no,percent_inc_hhlds_less_than_10_000,percent_inc_hhlds_10_000_to_14_999,percent_inc_hhlds_15_000_to_24_999,percent_inc_hhlds_25_000_to_34_999,percent_inc_hhlds_35_000_to_49_999,percent_inc_hhlds_50_000_to_74_999,percent_inc_hhlds_75_000_to_99_999,percent_inc_hhlds_100_000_to_149_999,percent_inc_hhlds_150_000_to_199_999,percent_inc_hhlds_200_000_or_more,percent_inc_hhlds_less_than_25_000,percent_inc_hhlds_25_000_to_49_999,percent_inc_hhlds_less_than_99_999,percent_inc_hhlds_100_000_or_more,percent_inc_hhlds_less_than_49_999,percent_inc_hhlds_50_000_to_99_999,percent_race_pop_other,percent_race_pop_minority,percent_sex_age_pop_0_to_44,percent_sex_age_pop_45_to_74,percent_sex_age_pop_75_and_over,percent_sex_age_pop_0_to_64,percent_sex_age_pop_65_and_over,percent_sex_age_pop_0_to_35,percent_sex_age_pop_35_to_59,percent_sex_age_pop_60_to_84
"Massac County, Illinois",154.0,2.0,0.012987012987012988,3374,14430,404,12765,901,7,22,0,0,331,14430,6794,7636,762,1210,760,731,729,1545,1759,1865,970,1059,1619,1087,334,43.8,237.218,0.142,14192,13554,8408,6999,638,6011,422,494,842,752,781,1113,832,549,119,107,42604,56495,23768,45944,32330,1.2987012987012987,1.0672210672210671,23.38184338184338,60.830122503351355,Illinois,1,1758,1533,5236,668,3291,1945,338,1665,7496,5513,1421,11390,3040,5737,4594,3765,0.027997227997227998,0.8846153846153846,0.06243936243936244,0.0004851004851004851,0.0015246015246015245,0.0,0.0,0.022938322938322937,0.47082467082467083,0.5291753291753292,0.05280665280665281,0.08385308385308385,0.05266805266805267,0.05065835065835066,0.05051975051975052,0.10706860706860707,0.1218988218988219,0.12924462924462923,0.06722106722106722,0.07338877338877339,0.1121968121968122,0.07532917532917532,0.023146223146223145,0.9550450958286358,0.04495490417136415,0.07020462485443354,0.08218266511395775,0.14007652636832474,0.12510397604391948,0.12992846448178338,0.18516053901181168,0.13841290966561304,0.09133255697887206,0.019797038762269174,0.01780069871901514,0.29246381633671603,0.2550324405257029,0.8710697055398436,0.11112959574114124,0.5474962568624189,0.3235734486774247,0.023423423423423424,0.11538461538461539,0.5194733194733194,0.382051282051282,0.09847539847539848,0.7893277893277894,0.21067221067221067,0.3975744975744976,0.31836451836451835,0.2609147609147609
"McDonough County, Illinois",764.0,20.0,0.026178010471204192,12678,30875,835,27213,1431,55,689,0,0,652,30875,15009,15866,1337,1325,1655,3265,4892,3681,2867,3076,1769,1888,2817,1524,779,32.1,589.408,0.11,30498,28948,22384,10397,1550,11292,1387,819,1174,1216,1551,1627,1439,1424,417,238,43724,59429,23299,43176,32953,2.6178010471204187,2.474493927125506,41.062348178137654,52.3830691134155,Illinois,2,3380,2767,9213,1841,6147,3066,707,3662,19022,9550,2303,25755,5120,16155,7712,6229,0.027044534412955467,0.8813927125506072,0.046348178137651824,0.0017813765182186235,0.02231578947368421,0.0,0.0,0.02111740890688259,0.48612145748987856,0.5138785425101214,0.043303643724696354,0.04291497975708502,0.053603238866396764,0.105748987854251,0.15844534412955466,0.11922267206477732,0.0928582995951417,0.09962753036437247,0.057295546558704454,0.0611497975708502,0.09123886639676114,0.049360323886639676,0.02523076923076923,0.9491769952128009,0.05082300478719916,0.12283032235210768,0.07252922422954304,0.10396741055614594,0.10768685795253277,0.1373538788522848,0.1440843074743181,0.12743535246191995,0.12610697839178178,0.036928799149840597,0.02107686857952533,0.29932695713779667,0.24504073680481758,0.8158873538788523,0.16303577754162238,0.5443676939426142,0.27151965993623806,0.022898785425101216,0.11860728744939271,0.6160971659919028,0.30931174089068825,0.07459109311740891,0.83417004048583,0.16582995951417004,0.5232388663967611,0.24978137651821863,0.20174898785425102
"McHenry County, Illinois",6310.0,121.0,0.01917591125198098,99529,307789,39326,250987,4160,240,8300,27,210,4539,307789,153382,154407,16959,20335,22545,22431,18610,33815,39538,49094,23853,19163,25771,10858,4817,40.2,603.408,0.078,306531,290026,243498,77373,16505,111812,3195,2378,6255,7066,11031,19452,17112,23648,11432,10243,84803,103328,38047,65980,47574,1.9175911251980984,2.050105754266722,32.33676317217314,510.0843873465384,Illinois,2,11828,18097,66489,35080,29925,36564,5016,56802,174233,117881,15675,266343,41446,134695,112485,55792,0.12776934848223945,0.8154514943678949,0.013515752674721968,0.0007797549620031904,0.026966525769277005,8.772243322535893e-05,0.0006822855917527917,0.01474711571888534,0.49833489825822236,0.5016651017417777,0.05509943500255045,0.06606798813472867,0.07324823174317471,0.0728778481362232,0.06046349934533073,0.10986422516724119,0.12845813203200895,0.15950537543576931,0.07749789628609209,0.06226018473694642,0.08372943802410093,0.035277414072627675,0.015650331883205703,0.9461555274996656,0.05384447250033439,0.028574750474009945,0.021267842449826494,0.0559421171251744,0.06319536364612027,0.09865667370228598,0.17397059349622582,0.15304260723357063,0.21149787142703824,0.10224305083533074,0.09160912961041749,0.10578471004901084,0.16185203734840625,0.5946499481272135,0.313740922262369,0.2676367473974171,0.32701320072979645,0.016296878705866682,0.18454850563210512,0.5660793595612579,0.38299289448290874,0.05092774595583338,0.8653428160200657,0.13465718397993431,0.4376212275292489,0.3654614037538704,0.181267036833675
"McLean County, Illinois",4150.0,34.0,0.00819277108433735,97930,173219,8340,137682,14200,251,8889,13,548,3296,173219,84245,88974,10427,11029,9990,14795,21923,22902,20792,20465,10072,9601,12214,5816,3193,32.9,1183.233,0.10099999999999999,172074,165558,138450,45080,6516,66159,5495,2793,4836,5140,7333,11251,8773,10921,5535,4082,65813,86113,33665,60185,45096,0.8192771084337349,2.395811083079801,56.535368521928895,146.394666139298,Illinois,2,13124,12473,45621,16456,25597,20024,4108,35537,111858,52352,9009,151996,21223,91066,51329,27631,0.04814714321177238,0.7948435217845617,0.08197715031261005,0.0014490327273566988,0.051316541487943006,7.504950380731906e-05,0.003163625237416219,0.019027935734532587,0.4863496498651995,0.5136503501348004,0.060195475092224296,0.06367084442237861,0.05767265715654749,0.0854121083714835,0.12656232861291197,0.13221413355347855,0.12003302178167521,0.11814523810898342,0.05814604633440904,0.05542694508108233,0.07051189534635346,0.03357599339564366,0.01843331274282844,0.9621325708706719,0.03786742912932808,0.08305748273099654,0.042216478483653015,0.07309663084387612,0.07769162169923971,0.11083903928414879,0.17006000695294668,0.13260478544113424,0.16507202345863753,0.0836620867909128,0.06169984431445457,0.19837059205852567,0.1885306609833885,0.6895660454359951,0.24873411024955033,0.3869012530419142,0.30266479239408095,0.023715643203112823,0.20515647821543825,0.6457605689906997,0.30223012487082823,0.05200930613847211,0.8774787985151744,0.12252120148482556,0.5257275472090244,0.29632430622506767,0.15951483382307946
"Menard County, Illinois",185.0,1.0,0.0054054054054054074,5945,12367,185,11832,58,16,65,38,9,164,12367,6043,6324,668,822,762,728,629,1275,1504,1738,1041,872,1331,725,272,42.9,314.439,0.094,12209,11911,9670,4435,298,5198,247,138,415,387,696,906,915,849,397,248,69102,82127,34495,54798,44914,0.5405405405405407,1.4959165521144984,48.07148055308482,39.3303629638817,Illinois,1,800,1083,3704,1246,1883,1821,227,535,6388,4982,997,10039,2328,4884,4283,2928,0.014959165521144983,0.9567397105199321,0.004689900541764373,0.0012937656666936201,0.005255923020942832,0.003072693458397348,0.0007277431875151613,0.013261098083609606,0.48863912023934664,0.5113608797606534,0.05401471658445864,0.06646721112638473,0.061615589876283655,0.05886633783455972,0.05086116277189294,0.10309695156464785,0.1216139726692003,0.14053529554459449,0.08417562868925366,0.07051022883480229,0.10762513139807553,0.05862375677205466,0.02199401633379154,0.9755917765582767,0.024408223441723317,0.04751827626010004,0.02654867256637168,0.0798383993843786,0.07445171219699885,0.13389765294343978,0.17429780684878798,0.17602924201616005,0.16333205078876492,0.07637552904963447,0.0477106579453636,0.15390534821085033,0.20834936514043864,0.712581762216237,0.23970757983839938,0.36225471335128895,0.35032704886494803,0.018355300396215735,0.04326028948006792,0.5165359424274278,0.402846284466726,0.08061777310584621,0.8117570954960782,0.18824290450392173,0.3949219697582275,0.34632489690304846,0.2367591170049325
"Mercer County, Illinois",262.0,6.0,0.022900763358778626,6314,15693,364,14993,92,16,54,0,0,174,15693,7798,7895,784,1018,930,981,783,1552,1831,2188,1303,1052,1807,1042,422,44.8,561.1990000000002,0.068,15465,15095,12135,5599,370,6624,388,252,493,767,904,1570,961,947,201,141,58011,68250,28995,51348,35279,2.2900763358778624,1.6695341872172305,40.23449945835723,27.963342771458958,Illinois,1,1133,1671,5335,1148,2804,2531,190,700,7879,6350,1464,12422,3271,6048,5322,3901,0.02319505512011725,0.9553941247690053,0.005862486458930734,0.0010195628624227362,0.0034410246606767347,0.0,0.0,0.011087746128847257,0.4969094500732811,0.5030905499267189,0.04995858025871407,0.06486968712164659,0.059262091378321544,0.06251194800229401,0.04989485757981266,0.09889759765500541,0.11667622506850188,0.13942522143630917,0.08303065060855158,0.0670362582042949,0.11514688077486777,0.0663990314152807,0.026890970496399668,0.9760750080827676,0.02392499191723246,0.058574879227053143,0.03804347826086957,0.07442632850241546,0.11579106280193237,0.13647342995169082,0.23701690821256038,0.14507850241545894,0.14296497584541062,0.030344202898550724,0.021286231884057972,0.17104468599033817,0.25226449275362317,0.8054045893719807,0.17330917874396135,0.42330917874396135,0.3820954106280193,0.012107308991269994,0.04460587523099471,0.5020709870642962,0.40463901102402344,0.09329000191168037,0.7915631173134519,0.20843688268654814,0.3853947619957943,0.3391320971133626,0.24858217039444339
"Monroe County, Illinois",920.0,30.0,0.03260869565217391,11132,33936,514,32722,76,17,331,0,32,244,33936,16691,17245,1808,1851,2591,2145,1671,3625,4287,5064,3010,2208,3067,1833,776,42.6,385.295,0.081,33670,32693,28906,8207,977,13349,379,377,910,1070,1417,2096,1853,2699,1276,1272,81268,101408,39988,63045,51927,3.260869565217391,2.710985384252711,32.802923149457804,88.07796623366511,Illinois,2,1666,2487,8102,3975,4153,3949,293,1214,17978,13349,2609,28260,5676,13691,12361,7108,0.015146157472890146,0.9642267798208393,0.0022395096652522394,0.000500942951438001,0.009753653936822254,0.0,0.000942951438000943,0.00719000471475719,0.4918375766148043,0.5081624233851957,0.053276756247053275,0.05454384724186705,0.07634959924563885,0.0632072135785007,0.04923974540311174,0.10681871758604432,0.12632602545968882,0.1492220650636492,0.0886963696369637,0.06506364922206506,0.09037600188590288,0.05401343705799151,0.022866572371522866,0.970983070983071,0.029016929016929018,0.02839163982320773,0.02824181586635703,0.0681699003670687,0.08015581691512473,0.10615027342872126,0.15701550677953405,0.13881189602217395,0.20218742977002022,0.09558768447074688,0.09528803655704547,0.12480335605663345,0.186306090343846,0.6069368492021874,0.2977751142407671,0.31110944640047944,0.295827402801708,0.008633899104196133,0.03577322017916077,0.5297619047619048,0.39335808580858084,0.07688000942951438,0.8327439886845828,0.16725601131541726,0.4034358793022159,0.36424446016030176,0.20945308816595945
"Montgomery County, Illinois",610.0,16.0,0.026229508196721308,17281,29009,504,26693,1458,45,27,13,0,269,29009,15145,13864,1441,1747,1548,1569,1716,3618,3487,3985,2327,1882,2917,1938,834,43.1,703.6519999999997,0.10400000000000001,25787,24740,18309,11128,1047,11339,778,637,1495,1084,1640,2200,1593,1287,395,230,50304,62938,24816,49012,34735,2.622950819672131,2.102795684098038,59.57116756868558,41.226344840915694,Illinois,2,2910,2724,9427,1682,5634,3793,327,2316,15126,11111,2772,23320,5689,11639,9799,6737,0.017373918439105105,0.9201627081250646,0.05026026405598263,0.0015512427177772415,0.000930745630666345,0.00044813678513564754,0.0,0.0092729842462684,0.5220793546830294,0.4779206453169706,0.04967423902926678,0.06022268951015202,0.05336274949153711,0.054086662759833155,0.059154055637905475,0.12471991450929022,0.1202040745975387,0.1373711606742735,0.08021648453928092,0.06487641766348375,0.1005550001723603,0.06680685304560653,0.028749698369471544,0.9593981463528134,0.04060185364718657,0.06861275244730576,0.05617779345621307,0.13184584178498987,0.09559925919393245,0.1446335655701561,0.1940206367404533,0.14048857923979186,0.11350207249316518,0.03483552341476321,0.02028397565922921,0.25663638768850866,0.24023282476408855,0.8313784284328424,0.1483375959079284,0.49686921245259724,0.3345092159802452,0.011272363749181289,0.07983729187493536,0.5214243855355235,0.3830190630493985,0.09555655141507807,0.8038884484125616,0.19611155158743837,0.40122031093798477,0.3377917198110931,0.23223827088145058
"Morgan County, Illinois",896.0,24.0,0.026785714285714284,16116,34426,816,30467,2267,63,248,1,3,561,34426,17298,17128,1775,1784,1900,2275,2691,4292,3989,4322,2410,2336,3646,1917,1089,41.5,568.798,0.16399999999999998,32276,30922,23451,12746,1354,13864,926,792,1731,1637,2025,2534,1856,1605,500,258,48508,63032,26295,46022,36083,2.6785714285714284,2.6026840178934525,46.8134549468425,60.52412279930661,Illinois,2,3449,3662,11501,2105,7111,4390,628,3959,18706,12714,3006,27774,6652,14717,10721,7899,0.023703015162958228,0.884999709521873,0.06585139139022832,0.0018300122000813339,0.007203857549526521,2.9047812699703712e-05,8.714343809911114e-05,0.016295822924533784,0.5024690640794748,0.49753093592052516,0.051559867541974086,0.051821297856271424,0.055190844129437054,0.06608377389182594,0.07816766397490268,0.12467321210712834,0.1158717248591181,0.12554464648811944,0.07000522860628594,0.06785569046650787,0.10590832510311973,0.05568465694533201,0.03163306802997734,0.958049324575536,0.041950675424464,0.06679169070975187,0.0571263704558569,0.12485574148874784,0.11807559145989613,0.14606174264281593,0.18277553375649164,0.13387189844200809,0.11576745527986151,0.03606462781304097,0.01860934795152914,0.2487738026543566,0.26413733410271206,0.8295585689555683,0.15183208309290247,0.5129111367570687,0.3166474321984997,0.01824202637541393,0.115000290478127,0.5433683843606576,0.369313890664033,0.08731772497530936,0.8067739499215709,0.1932260500784291,0.42749665950153953,0.3114215999535235,0.22944867251495962
"Moultrie County, Illinois",411.0,4.0,0.0097323600973236,7012,14703,197,14243,78,40,32,0,4,109,14703,7172,7531,996,1016,1064,946,791,1705,1688,1830,1037,922,1446,842,420,40.3,335.957,0.06,14408,12257,9821,4495,2151,5910,225,233,569,562,899,1326,793,819,315,169,59623,70504,28391,50110,35728,0.97323600973236,2.7953478881860847,47.69094742569544,43.76452938917778,Illinois,2,1027,1461,4607,1134,2488,2119,153,460,8206,5235,1262,11995,2708,6518,4555,3210,0.013398626130721621,0.968713867918112,0.005305039787798408,0.0027205332245120043,0.0021764265796096033,0.0,0.0002720533224512004,0.007413453036795212,0.48779160715500236,0.5122083928449976,0.06774127729034891,0.06910154390260491,0.07236618377201931,0.0643406107597089,0.053798544514724884,0.11596272869482419,0.11480650207440658,0.1244643950214242,0.07052982384547371,0.0627082908250017,0.09834727606610896,0.05726722437597769,0.028565598857376046,0.8507079400333148,0.14929205996668518,0.03807106598984772,0.03942470389170897,0.09627749576988155,0.09509306260575297,0.15211505922165822,0.22436548223350253,0.13417935702199663,0.13857868020304567,0.0532994923857868,0.02859560067681895,0.17377326565143825,0.24720812182741117,0.7795262267343486,0.1918781725888325,0.4209813874788494,0.3585448392554992,0.010406039583758417,0.03128613208188805,0.5581173910086377,0.35604978575800855,0.08583282323335374,0.8158199007005373,0.1841800992994627,0.4433108889342311,0.3098007209413045,0.21832279126708834
"Ogle County, Illinois",1189.0,7.0,0.005887300252312868,19650,51328,5108,44681,497,145,292,13,18,574,51328,25614,25714,2799,2990,3689,3329,2887,5683,6069,7399,3949,3402,5174,2567,1391,42.4,758.591,0.078,50831,48055,37695,17707,2776,20901,837,929,1650,2223,2972,4334,2531,3594,1180,651,59707,75048,30595,52856,36537,0.5887300252312868,2.3164744389027434,38.283198254364095,67.66228441940386,Illinois,2,3416,5195,15476,4774,8611,6865,750,6647,27446,19924,3958,42196,9132,21377,17417,11143,0.09951683291770573,0.8704995324189526,0.009682824189526184,0.0028249688279301747,0.005688902743142145,0.0002532730673316708,0.0003506857855361596,0.011182980049875313,0.49902587281795513,0.5009741271820449,0.05453163965087282,0.05825280548628429,0.07187110349127182,0.06485738778054863,0.05624610349127182,0.11071929551122195,0.11823955735660847,0.1441513403990025,0.07693656483790523,0.06627961346633417,0.10080268079800499,0.05001168952618454,0.02710021820448878,0.9453876571383605,0.05461234286163955,0.040045930816707334,0.044447634084493565,0.0789435912157313,0.10635854743792163,0.14219415338978997,0.2073584995933209,0.12109468446485815,0.17195349504808383,0.056456628869432084,0.03114683507966126,0.16343715611693221,0.24855270082771158,0.7404430410028229,0.22841012391751592,0.4119898569446438,0.328453184058179,0.014611907730673317,0.12950046758104738,0.5347178927680798,0.38817019950124687,0.07711190773067332,0.8220854114713217,0.1779145885286783,0.41647833541147133,0.3393274625935162,0.2170939837905237
"Peoria County, Illinois",4544.0,70.0,0.015404929577464787,109147,184463,8681,129321,32208,514,7250,8,397,6084,184463,89387,95076,12802,12011,12037,11739,12224,25671,22206,22517,11873,11946,16682,8570,4185,37.2,618.672,0.11199999999999999,182214,171727,127756,69343,10487,73629,6110,3439,7608,7112,9483,13528,9447,9715,3625,3562,54770,74500,30753,54234,38609,1.5404929577464788,2.4633666372117986,59.17013167952381,298.1596063827036,Illinois,2,17157,16595,56727,13340,33752,22975,7003,55142,108690,63018,12755,155026,29437,86484,56596,37198,0.04706092820782488,0.7010674227351826,0.17460412115166726,0.002786466662691163,0.03930327491149987,4.336913093682744e-05,0.0021521931227400618,0.03298222407745727,0.4845795633812743,0.5154204366187257,0.06940145178165812,0.0651133289602793,0.06525427863582399,0.06363877850842717,0.06626803207147233,0.13916612003491216,0.12038186519789877,0.12206784016306793,0.06436521145161903,0.06476095477141758,0.09043548028601942,0.04645918151607639,0.022687476621327855,0.9424467933309186,0.05755320666908141,0.08298360700267558,0.04670713984978745,0.10332885140365888,0.0965923752869114,0.12879436091757324,0.18373195344225782,0.1283054231349061,0.13194529329476157,0.04923331839356775,0.04837767727390023,0.2330195982561219,0.22538673620448466,0.7704437110377704,0.18117861168832933,0.4584063344606066,0.3120373765771639,0.03796425299382532,0.2989325772648173,0.5892238551904718,0.34162948667212395,0.06914665813740425,0.8404178615765764,0.15958213842342367,0.46884198999257304,0.3068149168125857,0.20165561657351339
"Perry County, Illinois",438.0,16.0,0.0365296803652968,7599,21384,657,18359,1918,22,130,0,35,263,21384,11767,9617,1117,968,1278,1161,1520,2810,2844,2944,1486,1401,2200,1042,613,41.7,441.76199999999994,0.085,18758,18054,13039,8566,704,8323,955,429,1010,840,1016,1591,1214,984,132,152,48298,61778,24511,53554,35000,3.6529680365296797,2.048260381593715,35.535914702581366,48.40615535061866,Illinois,2,2394,1856,7055,1116,4250,2805,320,3025,11698,8031,1655,17529,3855,8854,7274,4643,0.030723905723905723,0.8585390946502057,0.08969322858211747,0.00102880658436214,0.0060793116348671905,0.0,0.0016367377478488589,0.012298915076692854,0.5502712308267864,0.44972876917321364,0.05223531612420501,0.04526748971193416,0.05976430976430976,0.054292929292929296,0.0710811821922933,0.13140665918443697,0.132996632996633,0.13767302656191546,0.06949120838009727,0.06551627384960718,0.102880658436214,0.04872802095024317,0.028666292555181445,0.9624693464121975,0.03753065358780254,0.11474228042773038,0.05154391445392287,0.12135047458848973,0.10092514718250631,0.1220713684969362,0.1911570347230566,0.14586086747566984,0.11822660098522167,0.01585966598582242,0.018262645680643997,0.287636669470143,0.2229965156794425,0.847651087348312,0.1340862669710441,0.5106331851495854,0.3370179021987264,0.014964459408903853,0.14146090534979425,0.5470445192667415,0.3755611672278339,0.07739431350542461,0.8197250280583613,0.1802749719416386,0.41404788627010847,0.3401608679386457,0.21712495323606434
"Piatt County, Illinois",250.0,0.0,0.0,10647,16427,213,15826,90,10,74,0,28,186,16427,8080,8347,957,1106,970,1004,798,1785,1995,2207,1470,1032,1753,1050,300,43.0,439.152,0.063,16375,15771,13496,4778,604,6700,156,193,429,701,1051,1088,1229,1201,369,283,69271,82458,33967,54726,40095,0.0,1.5218847020149755,64.81402568941378,37.406182825081075,Illinois,1,778,1752,4847,1570,2530,2317,224,601,8615,6462,1350,13324,3103,6620,5672,3835,0.01296645766116759,0.96341389176356,0.005478784927253911,0.0006087538808059902,0.004504778717964327,0.0,0.0017045108662567725,0.011322822182991417,0.49187313569124,0.50812686430876,0.058257746393133254,0.06732817921714251,0.05904912643818104,0.06111888963292141,0.048578559688318014,0.10866256772386924,0.12144639922079503,0.13435198149388203,0.08948682047848056,0.06282340049917819,0.10671455530529007,0.06391915748462897,0.018262616424179704,0.9631145038167939,0.03688549618320611,0.023283582089552238,0.02880597014925373,0.06402985074626866,0.1046268656716418,0.15686567164179105,0.16238805970149253,0.18343283582089553,0.1792537313432836,0.05507462686567164,0.04223880597014926,0.11611940298507463,0.26149253731343286,0.7234328358208956,0.23432835820895523,0.3776119402985075,0.34582089552238804,0.01363608693005418,0.036586108236440006,0.5244414683143606,0.39337675777683084,0.08218177390880867,0.8111036707859013,0.18889632921409874,0.40299506909356547,0.3452852011931576,0.2334571132890972
"Pike County, Illinois",353.0,6.0,0.0169971671388102,5315,15754,195,15097,234,43,42,0,17,126,15754,7815,7939,961,1047,937,911,892,1797,1727,2035,1244,1009,1648,1054,492,42.3,831.404,0.13699999999999998,15278,14516,10017,6730,762,6527,509,387,877,794,1137,1223,563,647,267,123,42664,57507,24162,42897,32080,1.6997167138810199,2.2407007744064997,33.73746350133299,18.948669960693,Illinois,2,1773,1931,5490,914,3704,1786,186,657,8272,5936,1546,12560,3194,6545,5006,3711,0.012377808810460836,0.9582963057001397,0.014853370572553003,0.0027294655325631584,0.002665989589945411,0.0,0.001079091024501714,0.007997968769836232,0.4960644915576996,0.5039355084423004,0.061000380855655706,0.06645931192078203,0.05947695823282976,0.057826583724768316,0.0566205408150311,0.11406626888409292,0.10962295290085058,0.1291735432271169,0.07896407261647835,0.0640472261013076,0.10460835343404849,0.06690364351910626,0.031230163767931952,0.9501243618274643,0.04987563817253567,0.07798375976712119,0.05929217098207446,0.13436494561054083,0.12164853684694346,0.17419947908686992,0.18737551708288647,0.08625708595066646,0.09912670445840356,0.040907001685307184,0.018844798529186458,0.2716408763597365,0.2958480159338134,0.8411214953271028,0.14003370614371075,0.5674888922935498,0.2736326030335529,0.011806525326901105,0.04170369429986035,0.5250729973340104,0.3767931953789514,0.09813380728703822,0.7972578392789132,0.2027421607210867,0.41545004443315986,0.31776056874444586,0.23555922305446236
"Pope County, Illinois",42.0,1.0,0.023809523809523808,787,4249,79,3865,223,10,27,0,0,45,4249,2349,1900,173,146,204,132,173,327,408,620,351,475,651,383,206,53.7,368.77,0.102,4084,3941,2560,2397,143,1644,175,77,179,278,191,306,210,190,29,9,40671,52818,22343,42500,36563,2.380952380952381,0.9884678747940692,18.522005177688868,11.522086937657619,Illinois,1,431,469,1416,219,900,516,55,384,1563,2097,589,3009,1240,1155,1379,1509,0.018592610025888443,0.9096257943045423,0.0524829371616851,0.002353494939985879,0.0063544363379618735,0.0,0.0,0.010590727229936456,0.552835961402683,0.447164038597317,0.040715462461755704,0.03436102612379383,0.048011296775711934,0.031066133207813602,0.040715462461755704,0.07695928453753824,0.09602259355142387,0.1459166862791245,0.08260767239350435,0.11179100964932925,0.15321252059308071,0.09013885620145917,0.04848199576370911,0.9649853085210578,0.03501469147894221,0.10644768856447688,0.04683698296836983,0.10888077858880779,0.16909975669099755,0.11618004866180048,0.18613138686131386,0.12773722627737227,0.11557177615571776,0.017639902676399026,0.005474452554744526,0.2621654501216545,0.28527980535279807,0.8613138686131386,0.1332116788321168,0.5474452554744526,0.31386861313868614,0.012944222169922335,0.09037420569545776,0.3678512591197929,0.49352788891503885,0.13862085196516827,0.708166627441751,0.291833372558249,0.27182866556836904,0.3245469522240527,0.35514238644386914
"Pulaski County, Illinois",235.0,1.0,0.00425531914893617,2008,5611,124,3571,1680,7,16,0,11,202,5611,2747,2864,313,251,436,401,226,645,564,685,472,427,700,356,135,44.1,199.185,0.061,5606,5413,3028,3202,193,2173,226,201,395,301,284,399,146,177,32,12,33799,47587,20317,40495,31630,0.425531914893617,4.188201746569239,35.78684726430226,28.169791902000647,Illinois,3,822,585,1952,209,1407,545,220,2040,2836,2284,491,4420,1191,2272,1721,1483,0.022099447513812154,0.6364284441276065,0.29941186954197113,0.0012475494564248798,0.0028515416146854392,0.0,0.0019604348600962395,0.03600071288540367,0.48957405097130635,0.5104259490286936,0.055783282837283905,0.04473355908037783,0.07770450900017822,0.07146676171805383,0.04027802530743183,0.11495277134200678,0.10051684191766173,0.12208162537872037,0.08412047763322046,0.07610051684191767,0.12475494564248797,0.06344680092675102,0.024059882373908395,0.9655726007848734,0.03442739921512665,0.10400368154624942,0.09249884951679706,0.18177634606534745,0.13851817763460653,0.13069489185457892,0.18361711919005982,0.06718821905200184,0.08145421076852279,0.014726184997699034,0.005522319374137137,0.3782788771283939,0.26921306948918544,0.898297284859641,0.09618039576622181,0.6474919466175794,0.2508053382420617,0.03920869720192479,0.36357155587239354,0.5054357512029941,0.4070575654963465,0.08750668330065942,0.7877383710568526,0.2122616289431474,0.40491890928533236,0.30671894492960255,0.26430226341115665
