county_state,total_cases,total_fatalities,death_rate,total_tests,sex_age_median_age_in_years,health_ins_noninst_pop_private,health_ins_noninst_pop_public,inc_med_hhld_inc_dol,inc_mean_hhld_inc_dol,inc_per_capita_inc_dol,inc_med_earn_male_full_yr_workers_dol,inc_med_earn_female_full_yr_workers_dol,deaths_per_100_cases,cases_per_100_people,tests_per_100_people,pop_density,obes_percent,percent_race_pop_hispanic_or_latino_of_any_race,percent_race_pop_white_alone,percent_race_pop_black_or_african_american_alone,percent_race_pop_american_indian_and_alaska_native_alone,percent_race_pop_asian_alone,percent_race_pop_native_hawaiian_and_other_pacific_islander_alone,percent_race_pop_some_other_race_alone,percent_race_pop_two_or_more_races,percent_sex_age_pop_male,percent_sex_age_pop_female,percent_sex_age_pop_under_5,percent_sex_age_pop_5_to_9,percent_sex_age_pop_10_to_14,percent_sex_age_pop_15_to_19,percent_sex_age_pop_20_to_24,percent_sex_age_pop_25_to_34,percent_sex_age_pop_35_to_44,percent_sex_age_pop_45_to_54,percent_sex_age_pop_55_to_59,percent_sex_age_pop_60_to_64,percent_sex_age_pop_65_to_74,percent_sex_age_pop_75_to_84,percent_sex_age_pop_85_and_over,percent_health_ins_noninst_pop_cov_yes,percent_health_ins_noninst_pop_cov_no,percent_inc_hhlds_less_than_10_000,percent_inc_hhlds_10_000_to_14_999,percent_inc_hhlds_15_000_to_24_999,percent_inc_hhlds_25_000_to_34_999,percent_inc_hhlds_35_000_to_49_999,percent_inc_hhlds_50_000_to_74_999,percent_inc_hhlds_75_000_to_99_999,percent_inc_hhlds_100_000_to_149_999,percent_inc_hhlds_150_000_to_199_999,percent_inc_hhlds_200_000_or_more
"Ulster County, New York",2471.0,84.0,0.0339943342776204,115675,43.7,122163,68267,63348,84423,33879,54182,44973,3.39943342776204,1.3781141419831235,64.5137002727227,159.48875503008264,0.079,0.10025487582472128,0.7948277496751309,0.0536187347674049,0.000725029698331874,0.018900966520359393,0.0007306068498575038,0.002732804247558602,0.02820923241663553,0.49510604953625986,0.5048939504637402,0.04433835462875691,0.049184899304529205,0.05351276888841793,0.061766953146350036,0.06654657200381477,0.12246867035130478,0.11582628288427968,0.14728699464035738,0.08114755469791358,0.07200660334740634,0.10977507347897135,0.053300837130444,0.02283843549745403,0.941492765879637,0.05850723412036296,0.04974187146780943,0.0538978127381757,0.09180459885819468,0.09121500165374825,0.11708537655128777,0.17964020190109148,0.12452005349516099,0.15945009275370656,0.06939990508923051,0.06324508549159465
"Warren County, New York",450.0,30.0,0.06666666666666668,37703,46.4,46887,25852,59813,77328,33605,51303,42475,6.666666666666668,0.6978908188585607,58.47239454094293,74.35038541588594,0.075,0.024643300248138957,0.9401830024813895,0.012655086848635236,0.002574441687344913,0.010406327543424318,0.0004962779156327543,0.00037220843672456576,0.008669354838709677,0.4915942928039702,0.5084057071960297,0.043982630272952856,0.051845533498759304,0.05310173697270471,0.05480769230769231,0.05510235732009926,0.11522952853598015,0.10798697270471463,0.14829404466501242,0.07935794044665012,0.08103287841191067,0.12264267990074441,0.0581575682382134,0.028458436724565758,0.9495507622953385,0.05044923770466143,0.045040467462708234,0.047109207708779445,0.0937828911552281,0.09585163140129932,0.13454070337168367,0.19014263419591332,0.1382426596014953,0.16430152796428701,0.04968605959423656,0.04130221754436903
"Washington County, New York",332.0,14.0,0.042168674698795185,33683,44.0,39673,25368,54114,67967,27156,48394,38977,4.216867469879518,0.5369735394966682,54.47855340622372,74.38697638380737,0.117,0.02655754674257618,0.9247913566668823,0.027592676457268553,0.002911302322572297,0.005612343921847706,0.0,0.0007763472860192793,0.011758426602833667,0.5175972051497704,0.4824027948502297,0.04747040175972052,0.05759526428155528,0.05229022449375687,0.05654396066507084,0.06087856634534515,0.11792391796597011,0.12091608979750275,0.15103189493433397,0.08088568286213366,0.07189299346574368,0.1061331435595523,0.05699682991524876,0.01944102995406612,0.9356511390683441,0.0643488609316559,0.0483568661751843,0.058478070723478694,0.10337789995418385,0.09700528968303553,0.15373401641051274,0.19763422050064558,0.1404473322504061,0.13090924236744553,0.04527468865841976,0.02478237327668791
"Wayne County, New York",448.0,3.0,0.006696428571428571,55940,43.6,64583,34488,55765,70895,29028,49336,37298,0.6696428571428571,0.4930879633706084,61.56995685480321,150.46644000205353,0.11,0.042682926829268296,0.9014924716034164,0.028550673593378532,0.0012877520471955622,0.006537818085762085,0.0008585013647970414,0.00048428282116756184,0.01810557365501453,0.49497006251650966,0.5050299374834903,0.05483402306947257,0.05837809280619882,0.06439860878753192,0.06136083472748085,0.058510169939244516,0.1085343840803029,0.11170423527339966,0.1509641630712336,0.0812494496786123,0.07282953244694902,0.10583780928061988,0.049253764198291805,0.022144932640662147,0.9497248930139499,0.05027510698605013,0.04487179487179487,0.049994521148367305,0.08601797063335524,0.11245342976112208,0.14524435678281833,0.21181240412009641,0.1392998027613412,0.1392998027613412,0.043529476221783915,0.0274764409379794
"Westchester County, New York",40131.0,1471.0,0.03665495502230196,815163,40.8,713132,294884,92758,148770,54572,77599,61498,3.665495502230196,4.142276905291515,84.14021252767556,2250.0859330001304,0.067,0.24281519175487581,0.5403240040668239,0.13484514587408328,0.0015111244148779694,0.05863451742592755,0.00018785836305176942,0.004338289559926302,0.017343868540433415,0.4839912676826845,0.5160087323173155,0.05667748744600362,0.06003210107192808,0.06611066096210319,0.0678148046840728,0.06197055165330842,0.11384836114222013,0.1278995473852077,0.1482057978045344,0.07175363717531211,0.06167018471018719,0.08723956586138737,0.049873298823820855,0.026904001279914123,0.9323378631721698,0.06766213682783022,0.04695219559384105,0.03252795596144323,0.06635150230902997,0.06372289337003213,0.08396001520159387,0.13168668593737404,0.10072783388803795,0.16483940437391315,0.09977485518178572,0.20945665818294887
"Wyoming County, New York",182.0,5.0,0.027472527472527472,24545,41.9,27655,14615,57914,68774,27150,49035,38338,2.7472527472527473,0.448662640207075,60.507826944410205,68.43525938422607,0.1,0.03254036731172193,0.8990755577468261,0.04215456674473068,0.005398742758535684,0.0038210279797855295,0.0,0.0,0.0170097374584001,0.5357820781461852,0.4642179218538149,0.05105386416861827,0.05364230247750524,0.05758658942438062,0.05719216072969308,0.062073215826451374,0.1360532478737828,0.1174411438432146,0.15116479723899914,0.07540983606557378,0.07188462960680389,0.10050536176506841,0.047775175644028105,0.018217675335880687,0.9582195593966226,0.041780440603377426,0.0459057856465381,0.04723363895036358,0.10173885551691432,0.09212772684160607,0.13822320581726208,0.2182105595953209,0.16275687638318054,0.1427758457160923,0.03351248814416693,0.017515017388555168
"Yates County, New York",112.0,6.0,0.05357142857142857,12413,41.3,14522,9081,54343,72404,27512,44844,35713,5.357142857142857,0.4478387780399056,49.63413171258347,73.9598335615405,0.113,0.0219520972449918,0.9470990443440361,0.008277020272701828,0.0006397696829141509,0.007557279379423408,0.00027989923627494103,0.0021992082850173936,0.01199568155464033,0.479787276580431,0.5202127234195689,0.06041824943020513,0.05913871006437683,0.06597624855052181,0.07321364308848814,0.07761205965852293,0.10356271742172818,0.0950057979127514,0.11967691631012835,0.07605262105641969,0.07441321124395217,0.11295933463952977,0.06045823503538726,0.021512255587988326,0.8118438652669125,0.18815613473308743,0.054823346993022486,0.046627533503156494,0.11695647358511463,0.10864990585889911,0.14475578690884927,0.17133680363273895,0.134455642928342,0.1368922361280319,0.052275999556983054,0.03322627090486211
"Anderson County, Texas",2941.0,39.0,0.013260795647738865,30052,39.1,27169,16504,43355,55852,16868,36865,26890,1.3260795647738866,5.082695332077494,51.9364706288993,54.45263167800645,0.373,0.1752760831619515,0.5929868828093946,0.2095812522682889,0.002730587767658089,0.005513022138499559,0.00015553980955014432,0.00025923301591690716,0.0134973990287403,0.6119973039766344,0.3880026960233655,0.05169106337383129,0.05158737016746453,0.056616490676252525,0.05253789122582652,0.06155920017973489,0.15244629556020256,0.17118020151046437,0.1427336985638491,0.0557696628242573,0.06218135941793547,0.0839742149560168,0.042877140832656445,0.014845410711508219,0.8593781705859806,0.14062182941401935,0.0588735646151042,0.07418433683698888,0.1374931648338295,0.13062762014703203,0.16228203414545234,0.1972173279057051,0.11209672519594142,0.08700407072118597,0.02563946776839419,0.014581687830366365
"Andrews County, Texas",584.0,10.0,0.017123287671232876,2127,31.2,11313,4332,74233,94962,31190,72970,35194,1.7123287671232876,3.277584465147604,11.93736670782355,11.872959730689448,0.313,0.5600516331799305,0.40492760130205413,0.01801548995397912,0.0,0.003535750364799641,0.0011785834549332137,0.0,0.012290941744303513,0.5108317431810528,0.48916825681894716,0.08704680660006735,0.09170501739813672,0.08132225839039174,0.08199573465035358,0.06246492311146032,0.15040969805814344,0.12307778650802559,0.11976652822987989,0.05045459647547424,0.048321921652261755,0.05853631159501627,0.031597261196542825,0.013301156134246268,0.8178279266572638,0.18217207334273625,0.054829339143064634,0.03104575163398693,0.0528322440087146,0.09531590413943355,0.12454611474219317,0.1526870007262164,0.13217138707334786,0.2204066811909949,0.07225853304284677,0.06390704429920116
"Angelina County, Texas",2277.0,90.0,0.03952569169960474,21193,37.2,46576,31836,47714,61152,22322,41488,32622,3.9525691699604737,2.5991073772643736,24.19098930450763,109.81320711673116,0.396,0.2188637894232196,0.6074400447452829,0.1464951430821738,0.0012213635896674924,0.011266223018708551,5.7073064937733285e-05,0.0018605819169701051,0.012795781159039803,0.48693597543575284,0.5130640245642472,0.06861323866814295,0.0739324483203397,0.07214035408129488,0.06877304324996861,0.06313422443412056,0.12798064081637311,0.12062963005239308,0.1280719577202735,0.06354515050167224,0.05763238097412307,0.08866871368726244,0.0447224536852078,0.022155763808828062,0.8077395649273904,0.19226043507260962,0.0835526102069324,0.054380664652567974,0.13296299905792158,0.11961147386544521,0.1322483188773024,0.18831822759315206,0.1303641620374882,0.10580515219439302,0.031998180814085696,0.020758210700711432
"Aransas County, Texas",346.0,18.0,0.05202312138728324,3639,49.6,13508,10606,44865,75471,30939,43182,32005,5.202312138728324,1.3972458910471268,14.695311553527441,98.24676947736353,0.377,0.27282639421717886,0.6740298025279651,0.014739732665670557,0.0005653596090942131,0.01970682065985543,0.0,0.0013326333642935024,0.016799256955942334,0.4856439042119291,0.514356095788071,0.048742074869765374,0.05023623955094294,0.055687921495779995,0.05455720227759157,0.058393571053588014,0.0811694867342406,0.10027056495578081,0.13084036667608934,0.0734967491822477,0.08084642410047248,0.15462585308726728,0.08557121511933126,0.025562330896902637,0.7948581269476792,0.20514187305232082,0.08863443596268024,0.05576759966072943,0.12319762510602206,0.12097116200169636,0.14938507209499577,0.15298982188295165,0.09499575911789652,0.11100508905852417,0.05046649703138253,0.05258693808312129
"Archer County, Texas",137.0,1.0,0.007299270072992701,1082,44.5,6429,2718,64476,80073,31806,49105,37377,0.7299270072992702,1.5587666401183298,12.310843099328707,9.729997819081158,0.28300000000000003,0.08271703265445443,0.8842871771532598,0.008647172602116282,0.003072021845488679,0.0053475935828877,0.0,0.0,0.01592900216179315,0.4922061667994084,0.5077938332005917,0.04892479235407896,0.05097280691773808,0.07259073842302878,0.06405734440778245,0.060188872454204116,0.1002389350324269,0.11104790078507225,0.1458641483672773,0.0746387529866879,0.07873478211400614,0.10331095687791558,0.06701558766640119,0.02241438161338036,0.885819098933853,0.11418090106614696,0.03751500600240096,0.05972388955582233,0.08673469387755102,0.11794717887154862,0.10354141656662665,0.16506602641056423,0.13865546218487396,0.187875150060024,0.05942376950780312,0.04351740696278512
"Armstrong County, Texas",24.0,1.0,0.04166666666666666,324,46.3,1378,585,66563,79808,31075,55250,40625,4.166666666666666,1.2526096033402923,16.910229645093946,2.107558059594614,0.23,0.06837160751565761,0.9065762004175365,0.0036534446764091857,0.015135699373695199,0.0,0.0,0.0,0.006263048016701462,0.5010438413361169,0.4989561586638831,0.06315240083507306,0.049060542797494784,0.055323590814196244,0.05219206680584551,0.04279749478079332,0.10281837160751565,0.10751565762004175,0.14144050104384134,0.10908141962421712,0.06784968684759916,0.12108559498956159,0.05793319415448852,0.029749478079331943,0.923907177549919,0.07609282245008095,0.022598870056497175,0.052259887005649715,0.05367231638418079,0.0847457627118644,0.09463276836158192,0.2754237288135593,0.1327683615819209,0.1807909604519774,0.07344632768361582,0.029661016949152543
"Atascosa County, Texas",1270.0,35.0,0.02755905511811024,13095,35.4,30168,15883,55265,73390,24421,46273,29942,2.755905511811024,2.6009666584746456,26.81862865568936,40.03801430210217,0.4,0.6389776357827476,0.3387605472270009,0.0025395265011878432,0.0005939215204390923,0.0031129679691980013,0.0,0.0002457606291472106,0.015769640370279347,0.4996723191611371,0.5003276808388629,0.07340050790530024,0.07430163021217334,0.08251413123617596,0.07440403047431801,0.06221839927910215,0.12918817072171704,0.12431391824363071,0.12085278938314083,0.05885967068075694,0.05820430900303105,0.08384533464405669,0.04280330957647251,0.015093798640124518,0.841622414612476,0.15837758538752403,0.06589978553324234,0.03145512445570937,0.11509715994020926,0.10892311691687788,0.12614544745564438,0.199389094690323,0.1226359914213297,0.13569896666016767,0.05433157860531618,0.04042373432118022
"Austin County, Texas",513.0,9.0,0.017543859649122806,7224,40.7,20393,8863,65365,80769,30858,55417,38603,1.7543859649122806,1.7351598173515983,24.43429731100964,45.731424364106594,0.32,0.26446812108912565,0.6265854895991883,0.08713005242685608,0.0016235413495687468,0.003010316252325385,0.0,0.001758836462032809,0.015423642820903095,0.49666835785557245,0.5033316421444275,0.06020632504650769,0.06629460510739049,0.07163876204972096,0.06294605107390495,0.05790630813461864,0.11293759512937596,0.11077287332995095,0.12924065618129546,0.0787079316759682,0.06690343311347878,0.10969051243023846,0.05181802807373584,0.02093691865381363,0.8788654515666598,0.12113454843334016,0.04365546599039942,0.041572321347704014,0.11366724028620596,0.08395978625124535,0.10741780635811973,0.16764785798387827,0.14953355674304863,0.19472873833891857,0.049904899918485644,0.047912326781994384
"Bailey County, Texas",280.0,5.0,0.017857142857142856,1411,33.5,3638,2624,46485,62434,21449,40411,28184,1.7857142857142856,3.948110547095319,19.895657078398195,8.575864720933719,0.263,0.6426959954878737,0.33079526226734346,0.0064861816130851666,0.01015228426395939,0.009870276367738297,0.0,0.0,0.0,0.5132543711223915,0.4867456288776086,0.06923293852227862,0.09235758601240834,0.05752961082910321,0.0775521714608009,0.08192329385222787,0.13254371122391426,0.1305696559503666,0.10081782289904118,0.051607445008460234,0.06486181613085167,0.06965595036661026,0.05865764241398759,0.012690355329949238,0.7939086294416243,0.20609137055837565,0.056371387967787775,0.05163429654192326,0.08242539081004263,0.1861676930364756,0.18048318332543817,0.15253434391283752,0.11890099478919944,0.09521553765987684,0.05210800568450971,0.024159166271909047
"Bandera County, Texas",185.0,8.0,0.04324324324324325,3056,52.1,13852,8464,53683,70305,28539,47575,37390,4.3243243243243255,0.8500666268437256,14.042181684510407,27.513448251885283,0.29100000000000004,0.18425768506180215,0.782612691264991,0.0079033221522768,0.004043560170932316,0.0027110232964205304,0.0,0.0007811423057482884,0.017690575747828882,0.5069154068832422,0.4930845931167578,0.039700408950971836,0.040435601709323164,0.05752883334099159,0.047465882461057755,0.048522722051187794,0.08840692919174746,0.09589670541745164,0.13440242613610257,0.0860635022745026,0.1027431879795984,0.15953682856223866,0.0787115746909893,0.020585397233837247,0.8232487027427724,0.17675129725722757,0.05289978160640621,0.05496238776995875,0.098277117204562,0.08129094879883524,0.1676777481193885,0.20262072312545498,0.12399902936180539,0.13018684785246298,0.04088813394807086,0.04719728221305508
"Bastrop County, Texas",1991.0,31.0,0.0155700652938222,17306,38.6,52501,25824,62941,78710,26540,46446,37013,1.55700652938222,2.4110829892100707,20.957409448151424,92.97348054106271,0.413,0.3680080409799339,0.5298933116969616,0.07383411845913511,0.004335347614953316,0.008525376315438924,0.0,0.005255700739915473,0.010148104193661673,0.508785739370527,0.4912142606294731,0.06608377635419063,0.06419463046611042,0.0799254029572399,0.0716422248325805,0.05903580900250675,0.11354251183743658,0.12524068445208714,0.13553410756021653,0.07169066447073641,0.07112149872240454,0.09197476294852078,0.035700013320900496,0.014313913075069329,0.8366786393407987,0.16332136065920136,0.05377786545669758,0.03890313671335569,0.08072598145590847,0.0939041231012034,0.12566581179719866,0.18512527125665812,0.1358058788715723,0.17013217597159203,0.07662260800946932,0.039337147366344444
"Baylor County, Texas",43.0,2.0,0.04651162790697674,607,47.3,2385,1282,40750,60098,25264,41719,34821,4.651162790697674,1.1974380395433026,16.90336953494848,4.139571932987581,0.27,0.10303536619326092,0.8493455861876914,0.031189083820662766,0.0,0.0,0.0,0.0,0.01642996379838485,0.4878863826232247,0.5121136173767753,0.04956836535783904,0.07351712614870509,0.05792258423837371,0.04901141743247006,0.0657198551935394,0.075744917850181,0.0985797827903091,0.13004734057365636,0.09690893901420217,0.06015037593984962,0.12197159565580618,0.09328877749930381,0.02756892230576441,0.8694910435029855,0.1305089564970145,0.052917232021709636,0.09769335142469471,0.10583446404341927,0.1689280868385346,0.14993215739484397,0.12008141112618724,0.13704206241519673,0.10922659430122117,0.016960651289009497,0.041383989145183174
