county_state,sex_age_median_age_in_years,health_ins_noninst_pop_private,health_ins_noninst_pop_public,inc_med_hhld_inc_dol,inc_mean_hhld_inc_dol,inc_per_capita_inc_dol,inc_med_earn_workers_dol,inc_med_earn_male_full_yr_workers_dol,inc_med_earn_female_full_yr_workers_dol,pop_density,percent_race_pop_hispanic_or_latino_of_any_race,percent_race_pop_white_alone,percent_race_pop_black_or_african_american_alone,percent_race_pop_american_indian_and_alaska_native_alone,percent_race_pop_asian_alone,percent_race_pop_native_hawaiian_and_other_pacific_islander_alone,percent_race_pop_some_other_race_alone,percent_race_pop_two_or_more_races,percent_sex_age_pop_male,percent_sex_age_pop_female,percent_sex_age_pop_under_5,percent_sex_age_pop_5_to_9,percent_sex_age_pop_10_to_14,percent_sex_age_pop_15_to_19,percent_sex_age_pop_20_to_24,percent_sex_age_pop_25_to_34,percent_sex_age_pop_35_to_44,percent_sex_age_pop_45_to_54,percent_sex_age_pop_55_to_59,percent_sex_age_pop_60_to_64,percent_sex_age_pop_65_to_74,percent_sex_age_pop_75_to_84,percent_sex_age_pop_85_and_over,percent_health_ins_noninst_pop_cov_yes,percent_health_ins_noninst_pop_cov_no,percent_inc_hhlds_less_than_10_000,percent_inc_hhlds_10_000_to_14_999,percent_inc_hhlds_15_000_to_24_999,percent_inc_hhlds_25_000_to_34_999,percent_inc_hhlds_35_000_to_49_999,percent_inc_hhlds_50_000_to_74_999,percent_inc_hhlds_75_000_to_99_999,percent_inc_hhlds_100_000_to_149_999,percent_inc_hhlds_150_000_to_199_999,percent_inc_hhlds_200_000_or_more
"Limestone County, Texas",40.0,11644,9453,42680,57409,21822,25553,36608,31293,25.97108556155639,0.21692536678715713,0.5875398681692536,0.1725706995534765,0.0038273442483521157,0.0075271103550924945,0.002679140973846481,0.0025515628322347436,0.00637890708058686,0.5126940250903679,0.4873059749096321,0.0641292791834999,0.05779289815011695,0.06566021688284074,0.06863704018711461,0.059153731660642146,0.12362321922177334,0.11822241122687646,0.12200722942802467,0.06634063363810334,0.07229428024665108,0.1080586859451414,0.055581543695513505,0.018498830533701893,0.7923121055651177,0.2076878944348824,0.08128289876361856,0.06487942220590036,0.13428816256579754,0.14102093279471173,0.15460888725670216,0.19684171869261843,0.08189496878442894,0.09511568123393316,0.034398335169543395,0.015668992532745746
"Parker County, Texas",39.7,90697,34717,74625,97384,34705,37951,62700,39530,143.66860656880823,0.11989029444846766,0.8387004822730004,0.013574521193818277,0.004029213725520408,0.004961402751883638,0.0004699465339517111,0.0011324941064082218,0.017241644966949663,0.496510069182293,0.503489930817707,0.061578404030754534,0.06935948598634843,0.07293416126099751,0.06788031001063158,0.05734888522518913,0.11434338453952944,0.12398114050630961,0.1434877736860757,0.07596955362783316,0.06258763347251968,0.09385063404261876,0.04243386080337745,0.01424477280781498,0.8614280040804566,0.13857199591954336,0.044650321997514404,0.02374872895717998,0.05838888261213422,0.07633035815162129,0.12500282453960004,0.17437577674839,0.1262004293300192,0.19715286408315444,0.08505253643656084,0.08909727714382555
"Culberson County, Texas",43.0,1115,820,33417,42536,15873,20055,29893,19914,0.5878563206752294,0.7344935296742525,0.23828647925033467,0.0013386880856760374,0.0,0.00535475234270415,0.0,0.0,0.020526550647032574,0.5493083444890674,0.4506916555109326,0.08701472556894244,0.06961178045515395,0.049085229808121376,0.04863900044622936,0.040160642570281124,0.16688978134761268,0.07719767960731816,0.13119143239625167,0.08879964301651048,0.05042391789379741,0.09683177153056671,0.06247211066488175,0.03168228469433289,0.7926556202418271,0.20734437975817285,0.09838472834067548,0.08223201174743025,0.2290748898678414,0.10425844346549193,0.15565345080763582,0.16886930983847284,0.07782672540381791,0.07782672540381791,0.002936857562408223,0.002936857562408223
"Garza County, Texas",39.0,2623,1684,55039,71609,19177,25668,36124,31192,7.038170433863808,0.5203562340966921,0.4074427480916031,0.042461832061068704,0.003657760814249364,0.021787531806615777,0.0,0.0011132315521628498,0.0031806615776081423,0.647264631043257,0.352735368956743,0.042779898218829514,0.037849872773536894,0.04357506361323155,0.0626590330788804,0.08206106870229007,0.17096055979643765,0.18638676844783714,0.1410623409669211,0.06393129770992366,0.044529262086514,0.0648854961832061,0.04834605597964377,0.01097328244274809,0.824744608399546,0.17525539160045403,0.055896805896805894,0.056511056511056514,0.052825552825552825,0.1074938574938575,0.21928746928746928,0.18611793611793612,0.16031941031941033,0.12346437346437346,0.013513513513513514,0.02457002457002457
"Travis County, Texas",33.9,869388,254152,71767,103148,41049,39153,54718,47395,1213.0535998927255,0.3388360375874983,0.4906829149094971,0.07889351926500583,0.00163152881647254,0.0650367447218422,0.00030585970680687454,0.0017636801571852929,0.022849714835691832,0.5047981741505329,0.49520182584946715,0.06545314611616353,0.06313841980242128,0.06093257289517822,0.06060011669212727,0.06852919713489244,0.20075450935282413,0.1580014727809795,0.12708553931876398,0.05585097983154444,0.047937691058424194,0.05854719963828765,0.02326528508950552,0.009903870288887817,0.8646645843002956,0.13533541569970436,0.05493103358023399,0.030171172821734236,0.06696416886957887,0.0782033833241727,0.11521448949145445,0.17574222873644446,0.12280690274905995,0.1678597290199876,0.07712591933415343,0.1109809720731803
"Collingsworth County, Texas",39.2,1320,1222,42750,60536,22880,22417,34964,26613,3.2620494947416327,0.27837116154873165,0.6268357810413885,0.065086782376502,0.022696929238985315,0.0,0.0,0.0,0.007009345794392523,0.4993324432576769,0.5006675567423231,0.06174899866488651,0.06375166889185581,0.08177570093457943,0.05707610146862483,0.0670894526034713,0.10714285714285714,0.12783711615487317,0.11715620827770361,0.07777036048064086,0.05774365821094793,0.10447263017356476,0.04138851802403204,0.035046728971962614,0.7736428815295323,0.22635711847046774,0.07867298578199051,0.03981042654028436,0.14407582938388624,0.18388625592417063,0.12796208530805686,0.18862559241706162,0.13933649289099526,0.04739336492890995,0.025592417061611375,0.024644549763033177
"Lamb County, Texas",36.0,6496,4833,43396,57348,21506,27217,40910,31167,13.050824607033588,0.5523299653144322,0.39601870004524203,0.03332830643945106,0.002488312471723722,0.005429045392851757,0.0,0.0,0.0104056703362992,0.5059568692504901,0.4940431307495099,0.07314130598703061,0.07985220931986126,0.08075705021866988,0.07042678329060474,0.06612878902126376,0.11845875433569597,0.10918413512290756,0.11581963504750414,0.0692203287588599,0.0553461016437943,0.07917357864575479,0.05858844819785854,0.02390288041019454,0.7703261368856225,0.2296738631143776,0.0702566259991586,0.10201935212452672,0.11400925536390408,0.12957509465713082,0.14997896508203618,0.19941102229701305,0.09171224232225494,0.10054690786705932,0.015145140933950358,0.027345393352965923
"Loving County, Texas",55.4,88,25,81875,75148,23546,-666666666,101667,61250,0.1525078571449931,0.1568627450980392,0.8137254901960784,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.5686274509803921,0.43137254901960786,0.18627450980392157,0.049019607843137254,0.0,0.0,0.029411764705882353,0.10784313725490197,0.10784313725490197,0.0,0.13725490196078433,0.13725490196078433,0.21568627450980393,0.029411764705882353,0.0,0.8921568627450981,0.10784313725490197,0.0,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.06060606060606061,0.48484848484848486,0.0,0.0
"Robertson County, Texas",40.9,10378,5937,54201,67074,25465,27321,50608,28707,19.751890989208377,0.20609828300769686,0.5759621077560687,0.19396092362344583,0.0020722320899940793,0.002901124925991711,0.0013025458851391356,0.0006512729425695678,0.01705150976909414,0.4911782119597395,0.5088217880402605,0.05796329188869153,0.0689757252812315,0.07317939609236235,0.061101243339254,0.06376554174067496,0.10373001776198934,0.1098875074008289,0.13611604499703966,0.06613380698638248,0.06968620485494376,0.11314387211367673,0.05115452930728242,0.02516281823564239,0.8503413582464966,0.1496586417535034,0.07659641396665619,0.05614973262032086,0.10176156023906889,0.10915382195659012,0.1360490720352312,0.18307643913180247,0.13715004718464927,0.14705882352941177,0.025636992765020447,0.02736709657124882
"Taylor County, Texas",32.3,87374,41115,50818,69401,26469,26918,41458,31559,148.92696737211864,0.24106697567987795,0.6389899375128348,0.0754466512160061,0.005295273858069058,0.021335113092967994,0.0005500630738991404,0.0021195763780913544,0.015196409188253586,0.48932144219203805,0.510678557807962,0.07379646199430868,0.06773109983278082,0.06751107460322117,0.07615806612491566,0.10563411271159093,0.14661014462991756,0.10963857188957667,0.10358054390236747,0.055505031243582595,0.05334878399389797,0.07561533722533517,0.045361868160882446,0.01950890368762285,0.8653509810361024,0.13464901896389755,0.06275009094216079,0.05408027161392021,0.10124893900812416,0.11761852794955742,0.15724910068307668,0.18728022311143447,0.11020168950325371,0.13324037023564125,0.03908491976880482,0.03724586718402651
"Trinity County, Texas",48.7,6851,6900,40407,51359,22265,27352,45856,31094,20.998937729624082,0.09746722492964514,0.7859839384995538,0.09046605806850161,0.0032946667581851877,0.010089916946942137,0.0,0.0,0.012698194797172078,0.481227263367424,0.5187727366325761,0.04612533461459263,0.06541286292813508,0.05889216830256023,0.05614661267073924,0.04035966778776855,0.09225066922918526,0.09787905827441828,0.12464822568467293,0.06410872400302012,0.08799505799986272,0.14908367080787974,0.09245658590157182,0.024641361795593383,0.7969377857835666,0.20306221421643342,0.07891179452517742,0.07451841838458939,0.15478202095302468,0.1382223724231159,0.15900642108820548,0.18976005407232174,0.08262926664413653,0.0719837783034809,0.0441027374112876,0.006083136194660358
"Bandera County, Texas",52.1,13852,8464,53683,70305,28539,27075,47575,37390,27.513448251885283,0.18425768506180215,0.782612691264991,0.0079033221522768,0.004043560170932316,0.0027110232964205304,0.0,0.0007811423057482884,0.017690575747828882,0.5069154068832422,0.4930845931167578,0.039700408950971836,0.040435601709323164,0.05752883334099159,0.047465882461057755,0.048522722051187794,0.08840692919174746,0.09589670541745164,0.13440242613610257,0.0860635022745026,0.1027431879795984,0.15953682856223866,0.0787115746909893,0.020585397233837247,0.8232487027427724,0.17675129725722757,0.05289978160640621,0.05496238776995875,0.098277117204562,0.08129094879883524,0.1676777481193885,0.20262072312545498,0.12399902936180539,0.13018684785246298,0.04088813394807086,0.04719728221305508
"Cochran County, Texas",34.5,1268,1018,42798,57710,21014,30918,40234,32976,3.746700349124351,0.5798898071625345,0.3677685950413223,0.03305785123966942,0.0,0.0,0.0,0.0,0.01928374655647383,0.5134297520661157,0.4865702479338843,0.07403581267217631,0.08505509641873278,0.07162534435261708,0.08333333333333333,0.04269972451790634,0.15392561983471073,0.11914600550964187,0.09538567493112948,0.07059228650137742,0.05268595041322314,0.07644628099173553,0.06473829201101929,0.010330578512396695,0.7200416811392845,0.27995831886071554,0.09036144578313253,0.11244979919678715,0.12650602409638553,0.09738955823293173,0.14156626506024098,0.15261044176706828,0.10140562248995984,0.11746987951807229,0.04919678714859438,0.01104417670682731
"Comal County, Texas",42.0,98182,38832,75356,98131,36899,36948,55209,43405,241.45505368964385,0.27100527768936394,0.6807627112371111,0.018830914083954493,0.0007180026203394598,0.010385130683878991,0.00033309399912655354,0.0010362924417270554,0.016928577244498397,0.49440772185910864,0.5055922781408914,0.058143408069757284,0.0600383428203439,0.06924654137397573,0.06382821232151713,0.05391681532528479,0.1109277037980118,0.11990643759668979,0.1388705892802949,0.06993493563883728,0.07778114984048498,0.10923262544690111,0.04798034005196267,0.020192898435938623,0.8770665631207156,0.12293343687928433,0.04124491339999591,0.029384700325133427,0.06105964869230927,0.07482158558779625,0.12216019467108358,0.16829233380365213,0.15168803549884466,0.17015316033781158,0.0784818927264176,0.10271353495695561
"Houston County, Texas",44.0,10938,8352,34297,47354,18080,22610,31213,24452,18.647365364072442,0.10938793291221956,0.6179481594423872,0.24726639076453932,0.0021346111958179047,0.0031365715530385536,0.0,0.0003920714441298192,0.019734262687867567,0.541581354824657,0.4584186451753431,0.05144848616859072,0.05976911348290133,0.050577216292746675,0.053321716401655415,0.05772162927466783,0.10507514702679155,0.13160531474624265,0.1386190372467872,0.07270747113918537,0.06856893922892617,0.11348290132868656,0.06721847092136789,0.029884556741450664,0.8498587855557796,0.1501412144442203,0.10147399196004385,0.10500669996345474,0.1575100499451821,0.1420392252405896,0.15202826166402728,0.17797539286149347,0.0711414301376538,0.07296869289803874,0.009623583871360702,0.010232671458155682
"Potter County, Texas",33.8,61482,37609,43157,60730,22267,27606,39537,30930,133.0915135569524,0.37969710254013683,0.44462733355941736,0.09587341499929693,0.003242375867459615,0.053714257355313114,0.0007940512328472527,0.0007278802967766483,0.021323584148752264,0.5152648078147876,0.48473519218521244,0.08112556762256098,0.08315205253972324,0.07058784605331724,0.06521972886458945,0.06872678847633149,0.15209389655828418,0.13002588937873763,0.11969495198471451,0.06255634868774762,0.047618259869808686,0.06831322012589021,0.034855540575190865,0.016029909263103912,0.7833331872408685,0.21666681275913152,0.08280993992353905,0.0657882759876206,0.1316220644456581,0.13551338066630256,0.14657291097760786,0.1960904787911888,0.09512106317130894,0.0907063535408702,0.024736027671582013,0.031039504824321863
"Scurry County, Texas",36.1,10268,4647,55889,69935,24508,35319,54349,32472,19.0392569399577,0.4012413713092407,0.5312373107488834,0.048552700272637625,0.0007541040663611578,0.002842392250130518,0.0,0.0020302801786646557,0.013341841174082023,0.5467254481118394,0.45327455188816057,0.06850745402865595,0.059922269273159696,0.0834735193456697,0.07454028655954521,0.06166250942630083,0.1331283717152967,0.13910319624108128,0.11259353790823133,0.06328673356923255,0.0534253727014328,0.0794709669934451,0.05006090840535994,0.020824873832588898,0.8467849647013929,0.15321503529860714,0.0314411964649898,0.07358939496940857,0.09364377974167233,0.1335825968728756,0.11913664174031272,0.18218898708361658,0.13749150237933377,0.1534670292318151,0.05268524813052345,0.022773623385452073
"Stonewall County, Texas",52.0,826,558,48000,66282,28746,26401,64213,29432,1.511492252101629,0.18483754512635378,0.776173285198556,0.034657039711191336,0.0,0.0,0.0,0.0,0.004332129963898917,0.5270758122743683,0.4729241877256318,0.04548736462093863,0.05270758122743682,0.09891696750902527,0.0779783393501805,0.010830324909747292,0.07653429602888087,0.05703971119133574,0.1292418772563177,0.09458483754512635,0.08736462093862817,0.16101083032490976,0.08592057761732852,0.022382671480144403,0.8519909842223892,0.14800901577761083,0.061855670103092786,0.0859106529209622,0.15292096219931273,0.10824742268041238,0.10481099656357389,0.13573883161512026,0.14432989690721648,0.08075601374570447,0.0859106529209622,0.03951890034364261
"Brown County, Texas",41.3,23282,13893,45457,64580,25145,28531,41504,31092,40.0592089380932,0.21935296294338424,0.7203309192789554,0.03541787809906433,0.003700375323782841,0.007427181899878416,0.0,0.0,0.013770682454934714,0.496220330919279,0.503779669080721,0.05426336099804409,0.05703864249088122,0.07199873129988899,0.0731617064016493,0.0636728868213776,0.11674684146534862,0.1112227097319871,0.124676217159169,0.07403393772796955,0.06192842416873712,0.10913464079928108,0.06102976159010414,0.021092139345562193,0.862589399831398,0.13741060016860196,0.07370148401826485,0.050299657534246575,0.1218607305936073,0.1437642694063927,0.1475456621004566,0.18935502283105024,0.10702054794520548,0.10930365296803653,0.026255707762557076,0.03089326484018265
"Bee County, Texas",35.4,13592,9245,42032,60273,17390,23636,46326,28808,37.13877708213338,0.5858493163255942,0.3178856566027347,0.0775442782417179,0.0056896393502798934,0.004313113701018629,0.00012235783548989018,0.0003976629653421431,0.008197974977822643,0.6090667156098009,0.39093328439019914,0.05885411887063718,0.05720228809152366,0.061117738827200147,0.059282371294851796,0.08320332813312532,0.17362576856015416,0.1465235079991435,0.13419595607353707,0.06212719096999174,0.045211220213514425,0.06800036707350647,0.035392003915450734,0.0152641399773638,0.8004070069031562,0.1995929930968437,0.11737144195853344,0.06735387138338995,0.1293194330561087,0.10823474288391707,0.16528054351645777,0.1720744992386084,0.07824762797235563,0.09687243762445824,0.033501229940260044,0.03174417242591074
"Crane County, Texas",32.4,3301,1013,70398,79681,26113,34238,57929,28816,6.163789424878578,0.6364951436247158,0.3199008059516429,0.03905765654060756,0.0006199628022318661,0.0039264310808018186,0.0,0.0,0.0,0.5189088654680719,0.4810911345319281,0.07873527588344699,0.07873527588344699,0.09774746848522423,0.09898739408968796,0.04939036991113867,0.13205207687538748,0.11861954949369705,0.11758627815664394,0.06550940276916718,0.042570779086588136,0.06819590824550527,0.040504236412481916,0.01136598470758421,0.8391726466863656,0.16082735331363446,0.05414908579465542,0.020393811533052038,0.10829817158931083,0.035864978902953586,0.08438818565400844,0.23066104078762306,0.16877637130801687,0.21308016877637131,0.03727144866385373,0.047116736990154715
"McCulloch County, Texas",44.6,4869,2929,45329,58607,24409,26869,45357,26534,7.599467342842208,0.31946159545566805,0.6106446036058286,0.018276117559891333,0.0002469745616201531,0.001975796492961225,0.0,0.030995307483329217,0.018399604840701408,0.5260558162509261,0.4739441837490738,0.06618918251420104,0.05643368733020499,0.06569523339096073,0.05384045443319338,0.05211163250185231,0.10187700666831316,0.11089157816744875,0.13336626327488268,0.06655964435663127,0.07211657199308472,0.13077303037787108,0.06063225487774759,0.029513460113608298,0.8160804020100503,0.18391959798994975,0.08448540706605223,0.06236559139784946,0.11858678955453149,0.10660522273425499,0.1640552995391705,0.2248847926267281,0.11121351766513057,0.08786482334869432,0.010752688172043012,0.029185867895545316
